,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
62,Belgium,ALBANIA,TIRANA,0.0,0.0,0.0,,2022
63,Belgium,ALGERIA,ALGIERS,6005.0,3078.0,2503.0,0.4484859344203548,2022
64,Belgium,ANGOLA,LUANDA,1353.0,670.0,581.0,0.4644284572342126,2022
65,Belgium,ARGENTINA,BUENOS AIRES,10.0,7.0,1.0,0.125,2022
66,Belgium,AUSTRALIA,CANBERRA,248.0,226.0,2.0,0.008771929824561403,2022
67,Belgium,AUSTRIA,VIENNA,1.0,1.0,0.0,0.0,2022
68,Belgium,BELGIUM,BRUSSELS,35.0,32.0,0.0,0.0,2022
69,Belgium,BRAZIL,SAO PAULO,44.0,29.0,11.0,0.275,2022
70,Belgium,BULGARIA,SOFIA,163.0,132.0,18.0,0.12,2022
71,Belgium,BURKINA FASO,OUAGADOUGOU,2247.0,1695.0,373.0,0.18036750483558994,2022
72,Belgium,BURUNDI,BUJUMBURA,3046.0,1846.0,1094.0,0.37210884353741497,2022
73,Belgium,CAMEROON,YAONDE,5098.0,2532.0,2263.0,0.4719499478623566,2022
74,Belgium,CANADA,MONTREAL,934.0,771.0,74.0,0.08757396449704143,2022
75,Belgium,CHILE,SANTIAGO DE CHILE,25.0,23.0,1.0,0.041666666666666664,2022
76,Belgium,CHINA,BEIJING,2519.0,2279.0,80.0,0.03391267486222976,2022
77,Belgium,CHINA,GUANGZHOU (CANTON),139.0,129.0,4.0,0.03007518796992481,2022
78,Belgium,CHINA,SHANGHAI,117.0,105.0,1.0,0.009433962264150943,2022
79,Belgium,COLOMBIA,BOGOTA,30.0,28.0,1.0,0.034482758620689655,2022
80,Belgium,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,23713.0,14987.0,8150.0,0.3522496434282751,2022
81,Belgium,CONGO (DEMOCRATIC REPUBLIC),LUBUMBASHI,2293.0,1795.0,424.0,0.1910770617395223,2022
82,Belgium,COTE D'IVOIRE,ABIDJAN,2601.0,1471.0,958.0,0.39440098806093044,2022
83,Belgium,CROATIA,ZAGREB,29.0,17.0,9.0,0.34615384615384615,2022
84,Belgium,CUBA,HAVANA,1513.0,855.0,516.0,0.37636761487964987,2022
85,Belgium,EGYPT,CAIRO,3193.0,2076.0,980.0,0.3206806282722513,2022
86,Belgium,ETHIOPIA,ADDIS ABEBA,1480.0,883.0,544.0,0.38121934127540297,2022
87,Belgium,FINLAND,HELSINKI,1.0,1.0,0.0,0.0,2022
88,Belgium,FRANCE,PARIS,3.0,2.0,1.0,0.3333333333333333,2022
89,Belgium,GERMANY,BERLIN,2.0,2.0,0.0,0.0,2022
90,Belgium,GREECE,ATHENS,3.0,3.0,0.0,0.0,2022
91,Belgium,HONG KONG S.A.R.,HONG KONG,433.0,385.0,15.0,0.0375,2022
92,Belgium,HUNGARY,BUDAPEST,2.0,2.0,0.0,0.0,2022
93,Belgium,INDIA,MUMBAI,13643.0,11159.0,2207.0,0.16512045488553045,2022
94,Belgium,INDIA,NEW DELHI,4824.0,4143.0,577.0,0.12224576271186441,2022
95,Belgium,INDONESIA,JAKARTA,402.0,375.0,18.0,0.04580152671755725,2022
96,Belgium,IRAN,TEHERAN,1388.0,851.0,283.0,0.2495590828924162,2022
97,Belgium,IRELAND,DUBLIN,828.0,800.0,5.0,0.006211180124223602,2022
98,Belgium,ISRAEL,JERUSALEM,545.0,380.0,139.0,0.2678227360308285,2022
99,Belgium,ISRAEL,TEL AVIV,80.0,60.0,15.0,0.2,2022
100,Belgium,ITALY,ROME,8.0,6.0,0.0,0.0,2022
101,Belgium,JAMAICA,KINGSTON,725.0,493.0,93.0,0.15870307167235495,2022
102,Belgium,JAPAN,TOKYO,176.0,160.0,11.0,0.06432748538011696,2022
103,Belgium,JORDAN,AMMAN,1891.0,796.0,1005.0,0.558023320377568,2022
104,Belgium,KENYA,NAIROBI,1309.0,961.0,275.0,0.22249190938511326,2022
105,Belgium,KUWAIT,KUWAIT,2770.0,2397.0,354.0,0.128680479825518,2022
106,Belgium,LEBANON,BEIRUT,2017.0,1078.0,845.0,0.43941757670306814,2022
107,Belgium,MALAYSIA,KUALA LUMPUR,102.0,81.0,9.0,0.1,2022
108,Belgium,MEXICO,MEXICO CITY,33.0,29.0,0.0,0.0,2022
109,Belgium,MOROCCO,CASABLANCA,10.0,1.0,0.0,0.0,2022
110,Belgium,MOROCCO,RABAT,11686.0,6374.0,3847.0,0.3763819587124547,2022
111,Belgium,NETHERLANDS,THE HAGUE,8.0,8.0,1.0,0.1111111111111111,2022
112,Belgium,NIGERIA,ABUJA,4582.0,1341.0,2965.0,0.6885740826753367,2022
113,Belgium,PAKISTAN,ISLAMABAD,2699.0,1045.0,1421.0,0.5762368207623683,2022
114,Belgium,PANAMA,PANAMA CITY,16.0,12.0,2.0,0.14285714285714285,2022
115,Belgium,PERU,LIMA,49.0,37.0,5.0,0.11904761904761904,2022
116,Belgium,PHILIPPINES,MANILA,7179.0,6477.0,492.0,0.0705983641842445,2022
117,Belgium,POLAND,WARSAW,20.0,14.0,2.0,0.125,2022
118,Belgium,PORTUGAL,LISBON,10.0,5.0,5.0,0.5,2022
119,Belgium,QATAR,DOHA,1175.0,956.0,178.0,0.15696649029982362,2022
120,Belgium,ROMANIA,BUCHAREST,187.0,165.0,12.0,0.06779661016949153,2022
121,Belgium,RUSSIAN FEDERATION,MOSCOW,1972.0,1622.0,278.0,0.1463157894736842,2022
122,Belgium,RWANDA,KIGALI,9751.0,7006.0,2572.0,0.2685320526205888,2022
123,Belgium,SAUDI ARABIA,RIYADH,2789.0,2538.0,188.0,0.06896551724137931,2022
124,Belgium,SENEGAL,DAKAR,5009.0,1283.0,3409.0,0.7265558397271952,2022
125,Belgium,SERBIA,BELGRADE,82.0,39.0,30.0,0.43478260869565216,2022
126,Belgium,SINGAPORE,SINGAPORE,537.0,502.0,4.0,0.007905138339920948,2022
127,Belgium,SOUTH AFRICA,CAPE TOWN,1771.0,1714.0,26.0,0.014942528735632184,2022
128,Belgium,SOUTH AFRICA,PRETORIA,3121.0,2723.0,173.0,0.05973756906077348,2022
129,Belgium,SOUTH KOREA,SEOUL,144.0,102.0,24.0,0.19047619047619047,2022
130,Belgium,SPAIN,MADRID,7.0,3.0,2.0,0.4,2022
131,Belgium,SWITZERLAND,BERN,2.0,2.0,0.0,0.0,2022
132,Belgium,TAIWAN,TAIPEI,19.0,19.0,0.0,0.0,2022
133,Belgium,TANZANIA,DAR ES SALAAM,1071.0,778.0,209.0,0.21175278622087132,2022
134,Belgium,THAILAND,BANGKOK,3647.0,3026.0,510.0,0.14423076923076922,2022
135,Belgium,TUNISIA,TUNIS,3472.0,1893.0,1286.0,0.4045297263290343,2022
136,Belgium,TÜRKIYE,ANKARA,1.0,0.0,0.0,,2022
137,Belgium,TÜRKIYE,ISTANBUL,7211.0,4230.0,2566.0,0.37757504414361387,2022
138,Belgium,UGANDA,KAMPALA,1135.0,829.0,277.0,0.2504520795660036,2022
139,Belgium,UKRAINE,KYIV,28.0,11.0,13.0,0.5416666666666666,2022
140,Belgium,UNITED ARAB EMIRATES,ABU DHABI,4232.0,3502.0,673.0,0.16119760479041917,2022
141,Belgium,UNITED KINGDOM,LONDON,6069.0,5011.0,796.0,0.13707594282762184,2022
142,Belgium,USA,"ATLANTA, GA",435.0,401.0,7.0,0.01715686274509804,2022
143,Belgium,USA,"LOS ANGELES, CA",557.0,489.0,23.0,0.044921875,2022
144,Belgium,USA,"NEW YORK, NY",1168.0,1014.0,48.0,0.04519774011299435,2022
145,Belgium,USA,"WASHINGTON, DC",665.0,605.0,23.0,0.03662420382165605,2022
146,Belgium,VIETNAM,HANOI,1429.0,1319.0,62.0,0.04489500362056481,2022
147,Czech Republic,ALBANIA,TIRANA,16.0,8.0,7.0,0.4666666666666667,2022
148,Czech Republic,ALGERIA,ALGIERS,478.0,262.0,215.0,0.45073375262054505,2022
149,Czech Republic,ARGENTINA,BUENOS AIRES,5.0,3.0,2.0,0.4,2022
150,Czech Republic,ARMENIA,YEREVAN,2317.0,1963.0,353.0,0.15241796200345423,2022
151,Czech Republic,AUSTRALIA,SYDNEY,117.0,116.0,1.0,0.008547008547008548,2022
152,Czech Republic,AUSTRIA,VIENNA,11.0,7.0,0.0,0.0,2022
153,Czech Republic,AZERBAIJAN,BAKU,2985.0,2760.0,224.0,0.07506702412868632,2022
154,Czech Republic,BELARUS,MINSK,1034.0,1028.0,6.0,0.005802707930367505,2022
155,Czech Republic,BOSNIA AND HERZEGOVINA,SARAJEVO,36.0,36.0,0.0,0.0,2022
156,Czech Republic,BRAZIL,BRASILIA,2.0,0.0,2.0,1.0,2022
157,Czech Republic,BRAZIL,SAO PAULO,9.0,6.0,3.0,0.3333333333333333,2022
158,Czech Republic,BULGARIA,SOFIA,98.0,92.0,6.0,0.061224489795918366,2022
159,Czech Republic,CANADA,OTTAWA,67.0,66.0,1.0,0.014925373134328358,2022
160,Czech Republic,CANADA,TORONTO,272.0,268.0,3.0,0.01107011070110701,2022
161,Czech Republic,CHILE,SANTIAGO DE CHILE,27.0,26.0,1.0,0.037037037037037035,2022
162,Czech Republic,CHINA,BEIJING,587.0,539.0,48.0,0.0817717206132879,2022
163,Czech Republic,CHINA,CHENGDU,34.0,25.0,9.0,0.2647058823529412,2022
164,Czech Republic,CHINA,SHANGHAI,302.0,229.0,73.0,0.24172185430463577,2022
165,Czech Republic,COLOMBIA,BOGOTA,7.0,5.0,2.0,0.2857142857142857,2022
166,Czech Republic,CROATIA,ZAGREB,24.0,24.0,0.0,0.0,2022
167,Czech Republic,CUBA,HAVANA,259.0,185.0,74.0,0.2857142857142857,2022
168,Czech Republic,EGYPT,CAIRO,1310.0,883.0,426.0,0.3254392666157372,2022
169,Czech Republic,ETHIOPIA,ADDIS ABEBA,362.0,190.0,172.0,0.47513812154696133,2022
170,Czech Republic,GEORGIA,TBILISSI,154.0,97.0,55.0,0.3618421052631579,2022
171,Czech Republic,GERMANY,BERLIN,2.0,2.0,0.0,0.0,2022
172,Czech Republic,GHANA,ACCRA,454.0,151.0,302.0,0.6666666666666666,2022
173,Czech Republic,HONG KONG S.A.R.,HONG KONG,64.0,62.0,2.0,0.03125,2022
174,Czech Republic,INDIA,NEW DELHI,5396.0,3455.0,1840.0,0.34749763928234184,2022
175,Czech Republic,INDONESIA,JAKARTA,1018.0,960.0,58.0,0.05697445972495088,2022
176,Czech Republic,IRAN,TEHERAN,2155.0,1585.0,570.0,0.26450116009280744,2022
177,Czech Republic,IRAQ,BAGHDAD,222.0,200.0,0.0,0.0,2022
178,Czech Republic,IRAQ,ERBIL,908.0,344.0,514.0,0.5990675990675991,2022
179,Czech Republic,IRELAND,DUBLIN,271.0,269.0,2.0,0.007380073800738007,2022
180,Czech Republic,ISRAEL,TEL AVIV,223.0,207.0,16.0,0.07174887892376682,2022
181,Czech Republic,JAPAN,TOKYO,137.0,137.0,0.0,0.0,2022
182,Czech Republic,JORDAN,AMMAN,1700.0,915.0,771.0,0.45729537366548045,2022
183,Czech Republic,KAZAKHSTAN,ASTANA,7441.0,6353.0,1088.0,0.1462169063297944,2022
184,Czech Republic,KENYA,NAIROBI,468.0,421.0,46.0,0.09850107066381156,2022
185,Czech Republic,KUWAIT,KUWAIT,5924.0,5396.0,528.0,0.08912896691424713,2022
186,Czech Republic,LEBANON,BEIRUT,937.0,704.0,219.0,0.2372697724810401,2022
187,Czech Republic,MALAYSIA,KUALA LUMPUR,80.0,42.0,38.0,0.475,2022
188,Czech Republic,MEXICO,MEXICO CITY,38.0,38.0,0.0,0.0,2022
189,Czech Republic,MOLDOVA,CHISINAU,749.0,716.0,33.0,0.044058744993324434,2022
190,Czech Republic,MONGOLIA,ULAN BATOR,2777.0,2053.0,724.0,0.2607129996398992,2022
191,Czech Republic,MOROCCO,RABAT,490.0,344.0,146.0,0.2979591836734694,2022
192,Czech Republic,NIGERIA,ABUJA,424.0,270.0,154.0,0.3632075471698113,2022
193,Czech Republic,NORTH MACEDONIA,SKOPJE,889.0,93.0,110.0,0.541871921182266,2022
194,Czech Republic,PAKISTAN,ISLAMABAD,620.0,425.0,195.0,0.31451612903225806,2022
195,Czech Republic,PERU,LIMA,21.0,21.0,0.0,0.0,2022
196,Czech Republic,PHILIPPINES,MANILA,1196.0,1176.0,20.0,0.016722408026755852,2022
197,Czech Republic,QATAR,DOHA,1.0,1.0,0.0,0.0,2022
198,Czech Republic,ROMANIA,BUCHAREST,148.0,124.0,16.0,0.11428571428571428,2022
199,Czech Republic,RUSSIAN FEDERATION,MOSCOW,636.0,575.0,61.0,0.0959119496855346,2022
200,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,24.0,18.0,6.0,0.25,2022
201,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,38.0,30.0,8.0,0.21052631578947367,2022
202,Czech Republic,SAUDI ARABIA,RIYADH,11651.0,10662.0,983.0,0.08441391155002147,2022
203,Czech Republic,SENEGAL,DAKAR,124.0,95.0,29.0,0.23387096774193547,2022
204,Czech Republic,SERBIA,BELGRADE,383.0,379.0,4.0,0.010443864229765013,2022
205,Czech Republic,SINGAPORE,SINGAPORE,181.0,168.0,13.0,0.0718232044198895,2022
206,Czech Republic,SLOVAKIA,BRATISLAVA,1.0,1.0,0.0,0.0,2022
207,Czech Republic,SOUTH AFRICA,PRETORIA,1869.0,1683.0,186.0,0.09951845906902086,2022
208,Czech Republic,SOUTH KOREA,SEOUL,68.0,64.0,4.0,0.058823529411764705,2022
209,Czech Republic,SYRIA,DAMASCUS,170.0,120.0,0.0,0.0,2022
210,Czech Republic,TAIWAN,TAIPEI,25.0,21.0,4.0,0.16,2022
211,Czech Republic,THAILAND,BANGKOK,1972.0,1870.0,102.0,0.05172413793103448,2022
212,Czech Republic,TUNISIA,TUNIS,707.0,374.0,330.0,0.46875,2022
213,Czech Republic,TÜRKIYE,ANKARA,2707.0,1959.0,748.0,0.2763206501662357,2022
214,Czech Republic,TÜRKIYE,ISTANBUL,5668.0,4888.0,777.0,0.13715798764342454,2022
215,Czech Republic,UKRAINE,KYIV,12741.0,12454.0,287.0,0.022525704418805432,2022
216,Czech Republic,UKRAINE,LVIV,14455.0,14281.0,174.0,0.012037357315807679,2022
217,Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,8370.0,5445.0,2880.0,0.34594594594594597,2022
218,Czech Republic,UNITED KINGDOM,LONDON,3035.0,3026.0,9.0,0.0029654036243822075,2022
219,Czech Republic,USA,"CHICAGO, IL",237.0,232.0,1.0,0.004291845493562232,2022
220,Czech Republic,USA,"LOS ANGELES, CA",249.0,237.0,12.0,0.04819277108433735,2022
221,Czech Republic,USA,"NEW YORK, NY",342.0,321.0,21.0,0.06140350877192982,2022
222,Czech Republic,USA,"WASHINGTON, DC",214.0,212.0,0.0,0.0,2022
223,Czech Republic,UZBEKISTAN,TASHKENT,4749.0,3754.0,993.0,0.20918474826206024,2022
224,Czech Republic,VIETNAM,HANOI,1550.0,1329.0,221.0,0.14258064516129032,2022
225,Czech Republic,ZAMBIA,LUSAKA,192.0,179.0,13.0,0.06770833333333333,2022
226,Denmark,AUSTRIA,VIENNA,3.0,2.0,1.0,0.3333333333333333,2022
227,Denmark,BANGLADESH,DHAKA,1477.0,1114.0,333.0,0.23013130615065652,2022
228,Denmark,BELGIUM,BRUSSELS,6.0,8.0,0.0,0.0,2022
229,Denmark,BURKINA FASO,OUAGADOUGOU,161.0,124.0,23.0,0.1564625850340136,2022
230,Denmark,CHINA,BEIJING,60.0,56.0,3.0,0.05084745762711865,2022
231,Denmark,CHINA,GUANGZHOU (CANTON),1892.0,1506.0,240.0,0.13745704467353953,2022
232,Denmark,CHINA,SHANGHAI,6.0,6.0,0.0,0.0,2022
233,Denmark,DENMARK,COPENHAGEN,1391.0,1328.0,1.0,0.0007524454477050414,2022
234,Denmark,EGYPT,CAIRO,1560.0,1170.0,361.0,0.2357935989549314,2022
235,Denmark,FRANCE,PARIS,11.0,7.0,1.0,0.125,2022
236,Denmark,GERMANY,BERLIN,3.0,3.0,0.0,0.0,2022
237,Denmark,GERMANY,FLENSBURG,2.0,2.0,1.0,0.3333333333333333,2022
238,Denmark,GHANA,ACCRA,2068.0,939.0,950.0,0.5029115934356803,2022
239,Denmark,GREECE,ATHENS,2.0,1.0,0.0,0.0,2022
240,Denmark,ICELAND,REYKJAVIK,42.0,42.0,0.0,0.0,2022
241,Denmark,INDIA,NEW DELHI,8033.0,5941.0,1446.0,0.19574928929199945,2022
242,Denmark,INDONESIA,JAKARTA,4072.0,3777.0,176.0,0.04452314697697951,2022
243,Denmark,IRAN,TEHERAN,1760.0,1364.0,358.0,0.20789779326364694,2022
244,Denmark,KENYA,NAIROBI,3019.0,1717.0,861.0,0.3339798293250582,2022
245,Denmark,LEBANON,BEIRUT,1036.0,484.0,492.0,0.5040983606557377,2022
246,Denmark,MALI,BAMAKO,363.0,196.0,155.0,0.4415954415954416,2022
247,Denmark,MEXICO,MEXICO CITY,63.0,53.0,4.0,0.07017543859649122,2022
248,Denmark,NETHERLANDS,THE HAGUE,8.0,8.0,0.0,0.0,2022
249,Denmark,NIGERIA,ABUJA,1745.0,588.0,1113.0,0.654320987654321,2022
250,Denmark,NORWAY,OSLO,3.0,3.0,0.0,0.0,2022
251,Denmark,PAKISTAN,ISLAMABAD,2580.0,1066.0,1415.0,0.5703345425231762,2022
252,Denmark,PHILIPPINES,MANILA,4197.0,3686.0,440.0,0.10664081434803684,2022
253,Denmark,POLAND,WARSAW,9.0,1.0,2.0,0.6666666666666666,2022
254,Denmark,RUSSIAN FEDERATION,MOSCOW,1170.0,884.0,249.0,0.21977052074139453,2022
255,Denmark,SAUDI ARABIA,RIYADH,1383.0,1206.0,129.0,0.09662921348314607,2022
256,Denmark,SINGAPORE,SINGAPORE,2320.0,2278.0,17.0,0.007407407407407408,2022
257,Denmark,SPAIN,MADRID,10.0,8.0,1.0,0.1111111111111111,2022
258,Denmark,SWEDEN,STOCKHOLM,3.0,2.0,1.0,0.3333333333333333,2022
259,Denmark,THAILAND,BANGKOK,9454.0,7857.0,1144.0,0.1270969892234196,2022
260,Denmark,TÜRKIYE,ANKARA,5407.0,3526.0,1822.0,0.3406881077038145,2022
261,Denmark,UNITED ARAB EMIRATES,DUBAI,7254.0,5913.0,1043.0,0.14994249568717655,2022
262,Denmark,UNITED KINGDOM,LONDON,6955.0,6021.0,264.0,0.04200477326968974,2022
263,Denmark,USA,"NEW YORK, NY",4419.0,3515.0,121.0,0.033278327832783276,2022
264,Estonia,AUSTRALIA,CANBERRA,21.0,21.0,0.0,0.0,2022
265,Estonia,BELARUS,MINSK,3185.0,2932.0,168.0,0.05419354838709677,2022
266,Estonia,CANADA,OTTAWA,62.0,48.0,13.0,0.21311475409836064,2022
267,Estonia,CHINA,BEIJING,77.0,66.0,10.0,0.13157894736842105,2022
268,Estonia,EGYPT,CAIRO,406.0,152.0,252.0,0.6237623762376238,2022
269,Estonia,GEORGIA,TBILISSI,321.0,274.0,47.0,0.14641744548286603,2022
270,Estonia,INDIA,NEW DELHI,1986.0,860.0,1107.0,0.5627859684799187,2022
271,Estonia,IRELAND,DUBLIN,115.0,72.0,39.0,0.35135135135135137,2022
272,Estonia,ISRAEL,TEL AVIV,26.0,16.0,10.0,0.38461538461538464,2022
273,Estonia,JAPAN,TOKYO,18.0,16.0,2.0,0.1111111111111111,2022
274,Estonia,KAZAKHSTAN,ASTANA,988.0,918.0,60.0,0.06134969325153374,2022
275,Estonia,RUSSIAN FEDERATION,MOSCOW,6075.0,4473.0,1232.0,0.21595092024539878,2022
276,Estonia,RUSSIAN FEDERATION,PSKOV,477.0,423.0,30.0,0.06622516556291391,2022
277,Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,6513.0,6003.0,474.0,0.07318202871699861,2022
278,Estonia,TÜRKIYE,ANKARA,1517.0,722.0,786.0,0.5212201591511937,2022
279,Estonia,UKRAINE,KYIV,80.0,60.0,19.0,0.24050632911392406,2022
280,Estonia,UNITED ARAB EMIRATES,ABU DHABI,3.0,2.0,1.0,0.3333333333333333,2022
281,Estonia,UNITED KINGDOM,LONDON,663.0,500.0,153.0,0.2343032159264931,2022
282,Estonia,USA,"NEW YORK, NY",321.0,226.0,88.0,0.2802547770700637,2022
283,Estonia,USA,"SAN FRANCISCO, CA",297.0,249.0,42.0,0.14432989690721648,2022
284,Finland,ALGERIA,ALGIERS,522.0,308.0,205.0,0.3996101364522417,2022
285,Finland,ARGENTINA,BUENOS AIRES,1.0,1.0,0.0,0.0,2022
286,Finland,AUSTRALIA,CANBERRA,120.0,119.0,0.0,0.0,2022
287,Finland,BULGARIA,SOFIA,163.0,157.0,1.0,0.006329113924050633,2022
288,Finland,CHILE,SANTIAGO DE CHILE,16.0,6.0,3.0,0.3333333333333333,2022
289,Finland,CHINA,BEIJING,451.0,386.0,10.0,0.025252525252525252,2022
290,Finland,CHINA,SHANGHAI,821.0,762.0,23.0,0.02929936305732484,2022
291,Finland,CYPRUS,NICOSIA,251.0,165.0,80.0,0.32653061224489793,2022
292,Finland,EGYPT,CAIRO,824.0,583.0,233.0,0.2855392156862745,2022
293,Finland,ETHIOPIA,ADDIS ABEBA,305.0,237.0,48.0,0.16842105263157894,2022
294,Finland,GERMANY,BERLIN,4.0,4.0,0.0,0.0,2022
295,Finland,HONG KONG S.A.R.,HONG KONG,480.0,376.0,97.0,0.20507399577167018,2022
296,Finland,INDIA,NEW DELHI,7950.0,6297.0,1323.0,0.1736220472440945,2022
297,Finland,INDONESIA,JAKARTA,1981.0,1768.0,160.0,0.08298755186721991,2022
298,Finland,IRAN,TEHERAN,1836.0,1177.0,608.0,0.34061624649859945,2022
299,Finland,IRELAND,DUBLIN,431.0,401.0,33.0,0.07603686635944701,2022
300,Finland,ISRAEL,TEL AVIV,155.0,110.0,13.0,0.10569105691056911,2022
301,Finland,JAPAN,TOKYO,150.0,118.0,22.0,0.15714285714285714,2022
302,Finland,KAZAKHSTAN,ASTANA,61.0,47.0,0.0,0.0,2022
