,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
36,Austria,KAZAKHSTAN,ASTANA,4355.0,4283.0,69.0,0.015854779411764705,2015
37,Austria,KENYA,NAIROBI,1142.0,1039.0,93.0,0.08215547703180212,2015
38,Austria,KUWAIT,KUWAIT,13025.0,12479.0,378.0,0.029400326670296337,2015
39,Austria,LEBANON,BEIRUT,2632.0,2485.0,84.0,0.0326975476839237,2015
40,Austria,MALAYSIA,KUALA LUMPUR,427.0,384.0,40.0,0.09433962264150944,2015
41,Austria,MALTA,VALETTA,1.0,1.0,0.0,0.0,2015
42,Austria,MEXICO,MEXICO CITY,51.0,51.0,0.0,0.0,2015
43,Austria,MOROCCO,RABAT,707.0,670.0,35.0,0.04964539007092199,2015
44,Austria,NETHERLANDS,THE HAGUE,3.0,3.0,0.0,0.0,2015
45,Austria,NIGERIA,ABUJA,1786.0,1315.0,419.0,0.24163783160322952,2015
46,Austria,NORWAY,OSLO,1.0,1.0,0.0,0.0,2015
47,Austria,PAKISTAN,ISLAMABAD,2059.0,1403.0,651.0,0.3169425511197663,2015
48,Austria,PERU,LIMA,891.0,891.0,0.0,0.0,2015
49,Austria,PHILIPPINES,MANILA,2158.0,2041.0,117.0,0.05421686746987952,2015
50,Austria,POLAND,WARSAW,6.0,6.0,0.0,0.0,2015
51,Austria,PORTUGAL,LISBON,3.0,3.0,0.0,0.0,2015
52,Austria,ROMANIA,BUCHAREST,418.0,404.0,14.0,0.03349282296650718,2015
53,Austria,RUSSIAN FEDERATION,MOSCOW,45020.0,44669.0,341.0,0.007576094201288602,2015
54,Austria,SAUDI ARABIA,RIYADH,13512.0,13395.0,97.0,0.007189445597391046,2015
55,Austria,SENEGAL,DAKAR,702.0,433.0,209.0,0.32554517133956384,2015
56,Austria,SERBIA,BELGRADE,280.0,273.0,3.0,0.010869565217391304,2015
57,Austria,SLOVAKIA,BRATISLAVA,36.0,33.0,0.0,0.0,2015
58,Austria,SLOVENIA,LJUBLJANA,73.0,66.0,1.0,0.014925373134328358,2015
59,Austria,SOUTH AFRICA,PRETORIA,6333.0,5511.0,57.0,0.010237068965517241,2015
60,Austria,SOUTH KOREA,SEOUL,124.0,123.0,0.0,0.0,2015
61,Austria,SPAIN,MADRID,4.0,3.0,1.0,0.25,2015
62,Austria,SWEDEN,STOCKHOLM,4.0,4.0,0.0,0.0,2015
63,Austria,SWITZERLAND,BERN,38.0,38.0,0.0,0.0,2015
64,Austria,TAIWAN,TAIPEI,58.0,57.0,1.0,0.017241379310344827,2015
65,Austria,THAILAND,BANGKOK,14686.0,14619.0,67.0,0.004562168051205229,2015
66,Austria,TUNISIA,TUNIS,1612.0,1513.0,52.0,0.033226837060702875,2015
67,Austria,TURKEY,ANKARA,8443.0,8059.0,381.0,0.04514218009478673,2015
68,Austria,TURKEY,ISTANBUL,14453.0,14136.0,313.0,0.021662398781922623,2015
69,Austria,UKRAINE,KYIV,19583.0,19360.0,223.0,0.0113874278711127,2015
70,Austria,UNITED ARAB EMIRATES,ABU DHABI,8927.0,8306.0,502.0,0.056993642143505906,2015
71,Austria,UNITED KINGDOM,LONDON,3304.0,3092.0,192.0,0.058465286236297195,2015
72,Austria,USA,"LOS ANGELES, CA",665.0,647.0,17.0,0.025602409638554216,2015
73,Austria,USA,"NEW YORK, NY",995.0,991.0,1.0,0.0010080645161290322,2015
74,Austria,USA,"WASHINGTON, DC",487.0,485.0,1.0,0.00205761316872428,2015
75,Austria,VENEZUELA,CARACAS,30.0,28.0,0.0,0.0,2015
76,Austria,VIETNAM,HANOI,1116.0,1078.0,37.0,0.033183856502242155,2015
77,Belgium,ALGERIA,ALGIERS,4863.0,3082.0,1379.0,0.30912351490697154,2015
78,Belgium,ANGOLA,LUANDA,1597.0,893.0,641.0,0.4178617992177314,2015
79,Belgium,ARGENTINA,BUENOS AIRES,38.0,31.0,2.0,0.06060606060606061,2015
80,Belgium,AUSTRALIA,CANBERRA,165.0,145.0,5.0,0.03333333333333333,2015
81,Belgium,AUSTRIA,VIENNA,1.0,1.0,0.0,0.0,2015
82,Belgium,BENIN,COTONOU,613.0,468.0,154.0,0.24758842443729903,2015
83,Belgium,BRAZIL,SAO PAULO,39.0,29.0,5.0,0.14705882352941177,2015
84,Belgium,BULGARIA,SOFIA,98.0,90.0,5.0,0.05263157894736842,2015
85,Belgium,BURKINA FASO,OUAGADOUGOU,2419.0,1809.0,474.0,0.2076215505913272,2015
86,Belgium,BURUNDI,BUJUMBURA,3416.0,2613.0,509.0,0.16303651505445227,2015
87,Belgium,CAMEROON,YAONDE,3849.0,2492.0,1136.0,0.3131201764057332,2015
88,Belgium,CANADA,MONTREAL,589.0,522.0,24.0,0.04395604395604396,2015
89,Belgium,CHILE,SANTIAGO DE CHILE,56.0,50.0,1.0,0.0196078431372549,2015
90,Belgium,CHINA,BEIJING,27448.0,26357.0,295.0,0.011068587723247786,2015
91,Belgium,CHINA,GUANGZHOU (CANTON),7537.0,7226.0,204.0,0.027456258411843876,2015
92,Belgium,CHINA,SHANGHAI,6572.0,6313.0,172.0,0.026522744795682344,2015
93,Belgium,COLOMBIA,BOGOTA,1716.0,1627.0,67.0,0.03955135773317592,2015
94,Belgium,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,19608.0,12059.0,6922.0,0.36468046994362785,2015
95,Belgium,CONGO (DEMOCRATIC REPUBLIC),LUBUMBASHI,1706.0,990.0,591.0,0.3738140417457306,2015
96,Belgium,COTE D'IVOIRE,ABIDJAN ,2364.0,1310.0,868.0,0.3985307621671258,2015
97,Belgium,CROATIA,ZAGREB,30.0,30.0,0.0,0.0,2015
98,Belgium,CUBA,HAVANA,909.0,754.0,119.0,0.13631156930126,2015
99,Belgium,CZECH REPUBLIC,PRAGUE,4.0,3.0,0.0,0.0,2015
100,Belgium,EGYPT,CAIRO,3281.0,2644.0,359.0,0.11954711954711955,2015
101,Belgium,ETHIOPIA,ADDIS ABEBA,990.0,845.0,111.0,0.11610878661087866,2015
102,Belgium,FINLAND,HELSINKI,4.0,1.0,1.0,0.5,2015
103,Belgium,FRANCE,PARIS,3.0,2.0,0.0,0.0,2015
104,Belgium,GERMANY,BERLIN,6.0,2.0,2.0,0.5,2015
105,Belgium,GREECE,ATHENS,4.0,4.0,0.0,0.0,2015
106,Belgium,HONG KONG S.A.R.,HONG KONG,385.0,366.0,19.0,0.04935064935064935,2015
107,Belgium,HUNGARY,BUDAPEST,2.0,1.0,1.0,0.5,2015
108,Belgium,INDIA,MUMBAI,18503.0,17520.0,670.0,0.036833424958768554,2015
109,Belgium,INDIA,NEW DELHI,6127.0,5057.0,852.0,0.14418683364359453,2015
110,Belgium,INDONESIA,JAKARTA,12.0,9.0,1.0,0.1,2015
111,Belgium,IRAN,TEHERAN,3825.0,2602.0,928.0,0.26288951841359776,2015
112,Belgium,IRELAND,DUBLIN,641.0,610.0,7.0,0.011345218800648298,2015
113,Belgium,ISRAEL,JERUSALEM,542.0,426.0,83.0,0.16306483300589392,2015
114,Belgium,ISRAEL,TEL AVIV,155.0,107.0,34.0,0.24113475177304963,2015
115,Belgium,JAMAICA,KINGSTON,336.0,247.0,43.0,0.1482758620689655,2015
116,Belgium,JAPAN,TOKYO,244.0,240.0,2.0,0.008264462809917356,2015
117,Belgium,JORDAN,AMMAN,1421.0,1076.0,216.0,0.16718266253869968,2015
118,Belgium,KENYA,NAIROBI,1282.0,1144.0,94.0,0.07592891760904685,2015
119,Belgium,KOSOVO,PRISTINA,2496.0,1771.0,815.0,0.3151585460170147,2015
120,Belgium,KUWAIT,KUWAIT,2296.0,2166.0,85.0,0.037760995113282986,2015
121,Belgium,LEBANON,BEIRUT,3717.0,2629.0,511.0,0.1627388535031847,2015
122,Belgium,MALAYSIA,KUALA LUMPUR,125.0,106.0,20.0,0.15873015873015872,2015
123,Belgium,MEXICO,MEXICO CITY,69.0,58.0,4.0,0.06451612903225806,2015
124,Belgium,MOROCCO,CASABLANCA,9786.0,5971.0,4193.0,0.41253443526170797,2015
125,Belgium,MOROCCO,RABAT,559.0,490.0,2.0,0.0040650406504065045,2015
126,Belgium,NETHERLANDS,THE HAGUE,2.0,1.0,0.0,0.0,2015
127,Belgium,NIGERIA,ABUJA,4375.0,2303.0,1881.0,0.4495697896749522,2015
128,Belgium,PAKISTAN,ISLAMABAD,1980.0,984.0,763.0,0.4367487120778477,2015
129,Belgium,PANAMA,PANAMA CITY,11.0,8.0,1.0,0.1111111111111111,2015
130,Belgium,PERU,LIMA,1212.0,1151.0,24.0,0.020425531914893616,2015
131,Belgium,PHILIPPINES,MANILA,7087.0,6210.0,444.0,0.06672678088367899,2015
132,Belgium,POLAND,WARSAW,2.0,2.0,0.0,0.0,2015
133,Belgium,PORTUGAL,LISBON,2.0,1.0,0.0,0.0,2015
134,Belgium,QATAR,DOHA,1011.0,856.0,77.0,0.08252947481243302,2015
135,Belgium,ROMANIA,BUCHAREST,101.0,89.0,16.0,0.1523809523809524,2015
136,Belgium,RUSSIAN FEDERATION,MOSCOW,15028.0,14299.0,348.0,0.023759131562777362,2015
137,Belgium,RWANDA,KIGALI,6734.0,5184.0,1097.0,0.17465371756089795,2015
138,Belgium,SAUDI ARABIA,RIYADH,2354.0,2146.0,129.0,0.056703296703296706,2015
139,Belgium,SENEGAL,DAKAR,2437.0,1252.0,1065.0,0.4596460940871817,2015
140,Belgium,SERBIA,BELGRADE,26.0,21.0,1.0,0.045454545454545456,2015
141,Belgium,SINGAPORE,SINGAPORE,695.0,674.0,3.0,0.004431314623338257,2015
142,Belgium,SOUTH AFRICA,CAPE TOWN,1442.0,1399.0,19.0,0.013399153737658674,2015
143,Belgium,SOUTH AFRICA,JOHANNESBURG,3602.0,3274.0,177.0,0.05128948130976529,2015
144,Belgium,SOUTH KOREA,SEOUL,70.0,58.0,8.0,0.12121212121212122,2015
145,Belgium,SPAIN,MADRID,33.0,28.0,0.0,0.0,2015
146,Belgium,SWITZERLAND,BERN,6.0,2.0,0.0,0.0,2015
147,Belgium,TAIWAN,TAIPEI,27.0,25.0,1.0,0.038461538461538464,2015
148,Belgium,TANZANIA,DAR ES SALAAM,818.0,764.0,15.0,0.019255455712451863,2015
149,Belgium,THAILAND,BANGKOK,6098.0,5602.0,462.0,0.07618733509234829,2015
150,Belgium,TUNISIA,TUNIS,3711.0,2332.0,1307.0,0.35916460566089586,2015
151,Belgium,TURKEY,ANKARA,4869.0,3698.0,896.0,0.19503700478885502,2015
152,Belgium,TURKEY,ISTANBUL,7472.0,6990.0,447.0,0.06010488100040339,2015
153,Belgium,UGANDA,KAMPALA,706.0,629.0,58.0,0.08442503639010189,2015
154,Belgium,UKRAINE,KYIV,7498.0,6804.0,501.0,0.06858316221765914,2015
155,Belgium,UNITED ARAB EMIRATES,ABU DHABI,3134.0,2660.0,219.0,0.07606807919416464,2015
156,Belgium,UNITED KINGDOM,LONDON,9211.0,8128.0,736.0,0.08303249097472924,2015
157,Belgium,USA,"ATLANTA, GA",467.0,438.0,3.0,0.006802721088435374,2015
158,Belgium,USA,"LOS ANGELES, CA",825.0,781.0,12.0,0.015132408575031526,2015
159,Belgium,USA,"NEW YORK, NY",1143.0,1119.0,5.0,0.004448398576512456,2015
160,Belgium,USA,"WASHINGTON, DC",742.0,682.0,13.0,0.01870503597122302,2015
161,Belgium,VIETNAM,HANOI,2121.0,1913.0,66.0,0.03335017685699848,2015
162,Czech Republic,AFGHANISTAN,KABUL,56.0,20.0,0.0,0.0,2015
163,Czech Republic,ALBANIA,TIRANA,2.0,2.0,0.0,0.0,2015
164,Czech Republic,ALGERIA,ALGIERS,964.0,744.0,215.0,0.22419186652763295,2015
165,Czech Republic,ARGENTINA,BUENOS AIRES,14.0,14.0,0.0,0.0,2015
166,Czech Republic,ARMENIA,YEREVAN,3150.0,2812.0,338.0,0.1073015873015873,2015
167,Czech Republic,AUSTRALIA,SYDNEY,197.0,197.0,0.0,0.0,2015
168,Czech Republic,AUSTRIA,VIENNA,54.0,1.0,1.0,0.5,2015
169,Czech Republic,AZERBAIJAN,BAKU,8445.0,8092.0,353.0,0.04179988158673772,2015
170,Czech Republic,BELARUS,MINSK,11868.0,11853.0,13.0,0.0010955671666947582,2015
171,Czech Republic,BELGIUM,BRUSSELS,13.0,3.0,0.0,0.0,2015
172,Czech Republic,BOSNIA AND HERZEGOVINA,SARAJEVO,32.0,30.0,0.0,0.0,2015
173,Czech Republic,BRAZIL,BRASILIA,2.0,2.0,0.0,0.0,2015
174,Czech Republic,BRAZIL,SAO PAULO,42.0,31.0,11.0,0.2619047619047619,2015
175,Czech Republic,BULGARIA,SOFIA,280.0,258.0,22.0,0.07857142857142857,2015
176,Czech Republic,CANADA,OTTAWA,56.0,56.0,0.0,0.0,2015
177,Czech Republic,CANADA,TORONTO,319.0,315.0,4.0,0.012539184952978056,2015
178,Czech Republic,CHILE,SANTIAGO DE CHILE,13.0,13.0,0.0,0.0,2015
179,Czech Republic,CHINA,BEIJING,16173.0,16123.0,47.0,0.0029066171923314782,2015
180,Czech Republic,CHINA,SHANGHAI,12587.0,12564.0,19.0,0.0015099737741397124,2015
181,Czech Republic,CROATIA,ZAGREB,192.0,189.0,3.0,0.015625,2015
182,Czech Republic,CUBA,HAVANA,323.0,283.0,40.0,0.1238390092879257,2015
183,Czech Republic,EGYPT,CAIRO,3413.0,2595.0,783.0,0.23179396092362345,2015
184,Czech Republic,ETHIOPIA,ADDIS ABEBA,298.0,236.0,56.0,0.1917808219178082,2015
185,Czech Republic,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,730.0,20.0,165.0,0.8918918918918919,2015
186,Czech Republic,GEORGIA,TBILISSI,6704.0,5518.0,1184.0,0.17666368248284095,2015
187,Czech Republic,GERMANY,BERLIN,59.0,9.0,8.0,0.47058823529411764,2015
188,Czech Republic,GHANA,ACCRA,1200.0,588.0,612.0,0.51,2015
189,Czech Republic,GREECE,ATHENS,2.0,2.0,0.0,0.0,2015
190,Czech Republic,HONG KONG S.A.R.,HONG KONG,273.0,273.0,0.0,0.0,2015
191,Czech Republic,INDIA,NEW DELHI,12744.0,11682.0,1060.0,0.08318945220530528,2015
192,Czech Republic,INDONESIA,JAKARTA,1287.0,1284.0,3.0,0.002331002331002331,2015
193,Czech Republic,IRAN,TEHERAN,1350.0,1126.0,197.0,0.14890400604686319,2015
194,Czech Republic,IRAQ,BAGHDAD,734.0,712.0,15.0,0.02063273727647868,2015
195,Czech Republic,IRAQ,ERBIL,2923.0,2080.0,688.0,0.24855491329479767,2015
196,Czech Republic,IRELAND,DUBLIN,364.0,361.0,2.0,0.005509641873278237,2015
197,Czech Republic,ISRAEL,TEL AVIV,548.0,521.0,24.0,0.044036697247706424,2015
198,Czech Republic,JAPAN,TOKYO,181.0,181.0,0.0,0.0,2015
199,Czech Republic,JORDAN,AMMAN,971.0,905.0,30.0,0.03208556149732621,2015
200,Czech Republic,KAZAKHSTAN,ASTANA,6881.0,6800.0,81.0,0.011771544833599767,2015
201,Czech Republic,KUWAIT,KUWAIT,6171.0,6142.0,23.0,0.00373073803730738,2015
202,Czech Republic,LEBANON,BEIRUT,4653.0,4221.0,379.0,0.08239130434782609,2015
203,Czech Republic,MALAYSIA,KUALA LUMPUR,140.0,127.0,12.0,0.08633093525179857,2015
204,Czech Republic,MEXICO,MEXICO CITY,37.0,34.0,3.0,0.08108108108108109,2015
205,Czech Republic,MOLDOVA,CHISINAU,201.0,201.0,0.0,0.0,2015
206,Czech Republic,MONGOLIA,ULAN BATOR,2641.0,2152.0,489.0,0.18515713744793638,2015
207,Czech Republic,MOROCCO,RABAT,392.0,317.0,75.0,0.1913265306122449,2015
208,Czech Republic,NIGERIA,ABUJA,644.0,457.0,178.0,0.2803149606299213,2015
209,Czech Republic,NORTH KOREA,PYONGYANG,10.0,5.0,5.0,0.5,2015
210,Czech Republic,PAKISTAN,ISLAMABAD,1011.0,552.0,421.0,0.43268242548818087,2015
211,Czech Republic,PERU,LIMA,293.0,288.0,5.0,0.017064846416382253,2015
212,Czech Republic,PHILIPPINES,MANILA,1606.0,1557.0,49.0,0.030510585305105854,2015
213,Czech Republic,POLAND,WARSAW,7.0,6.0,1.0,0.14285714285714285,2015
214,Czech Republic,ROMANIA,BUCHAREST,292.0,291.0,1.0,0.003424657534246575,2015
215,Czech Republic,RUSSIAN FEDERATION,MOSCOW,176168.0,174597.0,1563.0,0.008872615803814713,2015
216,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,8854.0,8825.0,26.0,0.0029375211840470005,2015
217,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,18109.0,18020.0,87.0,0.004804771635279174,2015
218,Czech Republic,SAUDI ARABIA,RIYADH,3012.0,2947.0,45.0,0.015040106951871657,2015
219,Czech Republic,SERBIA,BELGRADE,406.0,342.0,10.0,0.028409090909090908,2015
220,Czech Republic,SLOVAKIA,BRATISLAVA,162.0,1.0,1.0,0.5,2015
221,Czech Republic,SOUTH AFRICA,PRETORIA,2019.0,1957.0,60.0,0.029747149231531978,2015
222,Czech Republic,SOUTH KOREA,SEOUL,50.0,49.0,1.0,0.02,2015
223,Czech Republic,SPAIN,MADRID,1.0,1.0,0.0,0.0,2015
224,Czech Republic,SWEDEN,STOCKHOLM,4.0,3.0,0.0,0.0,2015
225,Czech Republic,SYRIA,DAMASCUS,50.0,45.0,3.0,0.0625,2015
226,Czech Republic,TAIWAN,TAIPEI,54.0,53.0,0.0,0.0,2015
227,Czech Republic,THAILAND,BANGKOK,5835.0,5783.0,52.0,0.008911739502999142,2015
228,Czech Republic,TUNISIA,TUNIS,864.0,758.0,106.0,0.12268518518518519,2015
229,Czech Republic,TURKEY,ANKARA,6217.0,6064.0,151.0,0.02429605792437651,2015
230,Czech Republic,TURKEY,ISTANBUL,9387.0,9248.0,124.0,0.013230900554844216,2015
231,Czech Republic,UKRAINE,KYIV,30158.0,28055.0,2084.0,0.06914628886160788,2015
232,Czech Republic,UKRAINE,LVIV,35571.0,34838.0,732.0,0.02057913972448693,2015
233,Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,3307.0,3075.0,187.0,0.05732679337829552,2015
234,Czech Republic,UNITED KINGDOM,LONDON,2239.0,2102.0,78.0,0.03577981651376147,2015
235,Czech Republic,USA,"CHICAGO, IL",199.0,199.0,0.0,0.0,2015
236,Czech Republic,USA,"LOS ANGELES, CA",429.0,427.0,1.0,0.002336448598130841,2015
237,Czech Republic,USA,"NEW YORK, NY",630.0,627.0,3.0,0.004761904761904762,2015
238,Czech Republic,USA,"WASHINGTON, DC",403.0,390.0,1.0,0.0025575447570332483,2015
239,Czech Republic,UZBEKISTAN,TASHKENT,2476.0,2383.0,88.0,0.035613112100364226,2015
240,Czech Republic,VIETNAM,HANOI,1209.0,964.0,245.0,0.20264681555004135,2015
241,Denmark,AFGHANISTAN,KABUL,88.0,75.0,0.0,0.0,2015
242,Denmark,ALGERIA,ALGIERS,1.0,0.0,0.0,,2015
243,Denmark,AUSTRALIA,SYDNEY,257.0,247.0,4.0,0.01593625498007968,2015
244,Denmark,AUSTRIA,VIENNA,2.0,2.0,0.0,0.0,2015
245,Denmark,BANGLADESH,DHAKA,330.0,273.0,32.0,0.10491803278688525,2015
246,Denmark,BELGIUM,BRUSSELS,6.0,5.0,0.0,0.0,2015
247,Denmark,BOLIVIA,LA PAZ,615.0,576.0,11.0,0.018739352640545145,2015
248,Denmark,BULGARIA,SOFIA,69.0,58.0,6.0,0.09375,2015
249,Denmark,BURKINA FASO,OUAGADOUGOU,266.0,208.0,45.0,0.17786561264822134,2015
250,Denmark,CANADA,OTTAWA,1232.0,1177.0,10.0,0.008424599831508003,2015
251,Denmark,CHINA,BEIJING,10928.0,10591.0,106.0,0.009909320370197252,2015
252,Denmark,CHINA,GUANGZHOU (CANTON),9058.0,8787.0,156.0,0.01744381080174438,2015
253,Denmark,CHINA,SHANGHAI,10760.0,10542.0,45.0,0.004250495891187305,2015
254,Denmark,EGYPT,CAIRO,2348.0,2119.0,171.0,0.07467248908296943,2015
255,Denmark,ETHIOPIA,ADDIS ABEBA,319.0,269.0,31.0,0.10333333333333333,2015
256,Denmark,FINLAND,HELSINKI,15.0,14.0,0.0,0.0,2015
257,Denmark,FRANCE,PARIS,17.0,17.0,0.0,0.0,2015
258,Denmark,GERMANY,BERLIN,11.0,10.0,0.0,0.0,2015
259,Denmark,GERMANY,FLENSBURG,13.0,12.0,0.0,0.0,2015
260,Denmark,GHANA,ACCRA,2766.0,1717.0,815.0,0.32187993680884674,2015
261,Denmark,GREECE,ATHENS,1.0,0.0,0.0,,2015
262,Denmark,HUNGARY,BUDAPEST,1.0,1.0,0.0,0.0,2015
263,Denmark,ICELAND,REYKJAVIK,101.0,101.0,0.0,0.0,2015
264,Denmark,INDIA,NEW DELHI,12111.0,11675.0,236.0,0.019813617664343884,2015
265,Denmark,INDONESIA,JAKARTA,2565.0,2531.0,9.0,0.003543307086614173,2015
266,Denmark,IRAN,TEHERAN,2600.0,1807.0,781.0,0.3017774343122102,2015
267,Denmark,IRELAND,DUBLIN,587.0,571.0,3.0,0.005226480836236934,2015
268,Denmark,ISRAEL,TEL AVIV,310.0,256.0,42.0,0.14093959731543623,2015
269,Denmark,ITALY,ROME,5.0,5.0,0.0,0.0,2015
270,Denmark,JAPAN,TOKYO,131.0,128.0,1.0,0.007751937984496124,2015
271,Denmark,KENYA,NAIROBI,1050.0,927.0,101.0,0.09824902723735408,2015
272,Denmark,LATVIA,RIGA,12.0,12.0,0.0,0.0,2015
273,Denmark,LEBANON,BEIRUT,1549.0,1102.0,371.0,0.25186693822131706,2015
274,Denmark,MALAYSIA,KUALA LUMPUR,382.0,319.0,47.0,0.1284153005464481,2015
275,Denmark,MALI,BAMAKO,408.0,264.0,129.0,0.3282442748091603,2015
276,Denmark,MEXICO,MEXICO CITY,63.0,62.0,0.0,0.0,2015
277,Denmark,MOROCCO,RABAT,1461.0,1297.0,134.0,0.0936408106219427,2015
278,Denmark,MOZAMBIQUE,MAPUTO,581.0,551.0,9.0,0.01607142857142857,2015
279,Denmark,NEPAL,KATHMANDU,1463.0,1284.0,117.0,0.0835117773019272,2015
280,Denmark,NETHERLANDS,THE HAGUE,6.0,6.0,0.0,0.0,2015
281,Denmark,NORWAY,OSLO,19.0,16.0,3.0,0.15789473684210525,2015
282,Denmark,PAKISTAN,ISLAMABAD,2148.0,1319.0,775.0,0.37010506208213945,2015
283,Denmark,PHILIPPINES,MANILA,4817.0,4394.0,341.0,0.0720168954593453,2015
284,Denmark,POLAND,WARSAW,12.0,8.0,1.0,0.1111111111111111,2015
285,Denmark,PORTUGAL,LISBON,48.0,47.0,0.0,0.0,2015
286,Denmark,ROMANIA,BUCHAREST,10.0,8.0,2.0,0.2,2015
287,Denmark,RUSSIAN FEDERATION,MOSCOW,9737.0,9580.0,81.0,0.00838422523548287,2015
288,Denmark,SAUDI ARABIA,RIYADH,1399.0,1280.0,74.0,0.05465288035450517,2015
289,Denmark,SERBIA,BELGRADE,23.0,22.0,0.0,0.0,2015
290,Denmark,SINGAPORE,SINGAPORE,2431.0,2414.0,5.0,0.002066969822240595,2015
291,Denmark,SOUTH AFRICA,PRETORIA,2763.0,2733.0,29.0,0.010499637943519189,2015
292,Denmark,SPAIN,MADRID,2.0,2.0,0.0,0.0,2015
293,Denmark,SWEDEN,STOCKHOLM,19.0,13.0,0.0,0.0,2015
294,Denmark,TAIWAN,TAIPEI,19.0,18.0,1.0,0.05263157894736842,2015
295,Denmark,THAILAND,BANGKOK,9354.0,8857.0,458.0,0.049168008588298444,2015
296,Denmark,TURKEY,ANKARA,3306.0,2825.0,475.0,0.14393939393939395,2015
297,Denmark,TURKEY,ISTANBUL,3913.0,3650.0,70.0,0.01881720430107527,2015
298,Denmark,UKRAINE,KYIV,6741.0,6437.0,239.0,0.03579988016776513,2015
299,Denmark,UNITED ARAB EMIRATES,DUBAI,2389.0,2216.0,168.0,0.07046979865771812,2015
300,Denmark,UNITED KINGDOM,LONDON,5516.0,5453.0,11.0,0.002013177159590044,2015
301,Denmark,USA,"NEW YORK, NY",2669.0,2601.0,5.0,0.001918649270913277,2015
302,Denmark,VIETNAM,HANOI,2128.0,1978.0,146.0,0.0687382297551789,2015
303,Estonia,AUSTRALIA,CANBERRA,14.0,14.0,0.0,0.0,2015
304,Estonia,BELARUS,MINSK,27599.0,27371.0,213.0,0.0077218677494199535,2015
305,Estonia,CANADA,OTTAWA,17.0,16.0,1.0,0.058823529411764705,2015
