,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
33,Greece,TURKEY,ISTANBUL,79955.0,78308.0,1647.0,0.020599086986429867,2013
34,Hungary,UKRAINE,KIEV,79742.0,79229.0,513.0,0.006433247222291891,2013
35,France,UNITED KINGDOM,MANCHESTER,75876.0,71431.0,4434.0,0.058445923680221445,2013
36,Poland,BELARUS,GRODNO,75423.0,75112.0,309.0,0.004097002161201787,2013
37,Spain,COLOMBIA,BOGOTA,74970.0,70988.0,2908.0,0.03935260365919671,2013
38,Germany,BELARUS,MINSK,72185.0,66314.0,2253.0,0.03285837210319833,2013
39,France,MOROCCO,CASABLANCA,70805.0,65118.0,5617.0,0.07940906199194175,2013
40,Hungary,RUSSIAN FEDERATION,MOSCOW,70450.0,70152.0,298.0,0.004229950319375443,2013
41,France,ALGERIA,ORAN,67921.0,45913.0,21961.0,0.3235554114977753,2013
42,Lithuania,RUSSIAN FEDERATION,KALININGRAD,66029.0,65660.0,174.0,0.002643011210013063,2013
43,Switzerland,INDIA,MUMBAI,65035.0,63054.0,1966.0,0.03023685019993848,2013
44,Netherlands,RUSSIAN FEDERATION,MOSCOW,64895.0,63613.0,1182.0,0.01824214831391311,2013
45,Finland,RUSSIAN FEDERATION,MURMANSK,64310.0,64056.0,254.0,0.0039496190328098275,2013
46,Lithuania,RUSSIAN FEDERATION,MOSCOW,63952.0,63690.0,289.0,0.0045171071757920565,2013
47,Italy,UKRAINE,KIEV,63609.0,57344.0,859.0,0.014758689414634985,2013
48,Greece,RUSSIAN FEDERATION,ST. PETERSBURG,63590.0,63464.0,126.0,0.001981443623211197,2013
49,Switzerland,CHINA,BEIJING,59280.0,58450.0,828.0,0.013968082593879685,2013
50,Germany,TURKEY,ANKARA,57509.0,46712.0,9570.0,0.17003660140009239,2013
51,Greece,RUSSIAN FEDERATION,NOVOROSSIISK,56416.0,56114.0,302.0,0.005353091321610891,2013
52,Italy,CHINA,GUANGZHOU (CANTON),55398.0,54378.0,969.0,0.017507723995880537,2013
53,Spain,ALGERIA,ORAN,55160.0,37654.0,16190.0,0.30068345590966494,2013
54,Germany,SAUDI ARABIA,RIYADH,55010.0,51818.0,2435.0,0.044882310655631946,2013
55,France,CHINA,GUANGZHOU (CANTON),54954.0,51730.0,3209.0,0.058410236808096254,2013
56,Germany,RUSSIAN FEDERATION,NOVOSIBIRSK,54729.0,52723.0,2001.0,0.03656530955339522,2013
57,Switzerland,RUSSIAN FEDERATION,MOSCOW,54583.0,54160.0,344.0,0.006311463378834581,2013
58,France,ALGERIA,ANNABA,53108.0,37686.0,15391.0,0.28997494206530133,2013
59,Hungary,UKRAINE,UZHHOROD,52618.0,52103.0,515.0,0.009787525181496826,2013
60,Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,52545.0,52090.0,442.0,0.008413919135003426,2013
61,Spain,RUSSIAN FEDERATION,ST. PETERSBURG,50767.0,49736.0,337.0,0.006730173946038784,2013
62,Italy,RUSSIAN FEDERATION,ST. PETERSBURG,49945.0,49832.0,111.0,0.0022225336884047816,2013
63,France,UKRAINE,KIEV,49360.0,48965.0,387.0,0.007841627492300211,2013
64,Estonia,RUSSIAN FEDERATION,MOSCOW,49221.0,48794.0,394.0,0.008010083760266731,2013
65,Germany,RUSSIAN FEDERATION,YEKATERINBURG,47233.0,44838.0,2365.0,0.05010274770671356,2013
66,Slovakia,UKRAINE,KIEV,46878.0,43605.0,73.0,0.0016713219469755942,2013
67,France,THAILAND,BANGKOK,46711.0,44377.0,2324.0,0.04976338836427485,2013
68,France,SAUDI ARABIA,JEDDAH,46294.0,44424.0,1855.0,0.0400829749994598,2013
69,Spain,ALGERIA,ALGIERS,45705.0,27581.0,16115.0,0.3687980593189308,2013
70,France,EGYPT,CAIRO,45162.0,39784.0,5373.0,0.11898487499169563,2013
71,Italy,BELARUS,MINSK,45031.0,44933.0,68.0,0.0015110775316104087,2013
72,Sweden,RUSSIAN FEDERATION,MOSCOW,44713.0,43438.0,866.0,0.019546767786204407,2013
73,Germany,THAILAND,BANGKOK,44692.0,43206.0,1480.0,0.03311999283892047,2013
74,Germany,UNITED ARAB EMIRATES,DUBAI,44085.0,40175.0,3527.0,0.08070568852684087,2013
75,Spain,MOROCCO,TANGER,43554.0,38503.0,3040.0,0.07317718989962207,2013
76,Germany,CHINA,GUANGZHOU (CANTON),42947.0,40630.0,2256.0,0.05260457958308073,2013
77,France,KUWAIT,KUWAIT,41943.0,39890.0,2052.0,0.048924705545753656,2013
78,Spain,TURKEY,ISTANBUL,41499.0,40667.0,514.0,0.012481484179597387,2013
79,Slovakia,UKRAINE,UZHHOROD,41266.0,38670.0,638.0,0.016230792713951357,2013
80,Poland,UKRAINE,KHARKOV,41184.0,40284.0,882.0,0.021425448185395716,2013
81,Poland,UKRAINE,VINNYTSYA,40673.0,37588.0,660.0,0.01725580422505752,2013
82,Italy,INDIA,MUMBAI,39745.0,38991.0,753.0,0.018946256038647344,2013
83,France,MOROCCO,RABAT,39163.0,36671.0,2371.0,0.060729470826289635,2013
84,Italy,SAUDI ARABIA,RIYADH,38955.0,37628.0,503.0,0.013191366604599932,2013
85,Portugal,ANGOLA,LUANDA,38880.0,35736.0,3029.0,0.07813749516316265,2013
86,France,MOROCCO,FES,38807.0,34322.0,4419.0,0.11406520224052039,2013
87,Germany,INDIA,MUMBAI,38605.0,37097.0,1507.0,0.03903740545021241,2013
88,France,CHINA,CHENGDU,38365.0,36145.0,2208.0,0.057570463848981825,2013
89,Estonia,RUSSIAN FEDERATION,PSKOV,38275.0,38068.0,200.0,0.005226298735235706,2013
90,Estonia,BELARUS,MINSK,37662.0,36158.0,1478.0,0.03927091083005633,2013
91,Portugal,RUSSIAN FEDERATION,MOSCOW,37594.0,37452.0,130.0,0.003459102761960513,2013
92,France,LEBANON,BEIRUT,37280.0,34325.0,2791.0,0.07519668067679706,2013
93,Germany,KUWAIT,KUWAIT,37203.0,35641.0,1528.0,0.041109526756167775,2013
94,Switzerland,CHINA,SHANGHAI,36131.0,35692.0,423.0,0.011712584798560155,2013
95,Lithuania,BELARUS,GRODNO,36015.0,35866.0,47.0,0.0013087182914265029,2013
96,Germany,RUSSIAN FEDERATION,KALININGRAD,35896.0,32344.0,1586.0,0.04674329501915709,2013
97,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,35714.0,35367.0,346.0,0.0096883487805561,2013
98,Germany,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,35705.0,24614.0,10902.0,0.3069602432706386,2013
99,Malta,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,35079.0,29489.0,5569.0,0.15885104683667067,2013
100,Norway,CHINA,BEIJING,34849.0,34528.0,321.0,0.009211168182731213,2013
101,Latvia,BELARUS,MINSK,34783.0,34496.0,266.0,0.0076520338300443014,2013
102,France,INDONESIA,JAKARTA,34018.0,33917.0,98.0,0.0028810818756430986,2013
103,Czech Republic,UKRAINE,KIEV,33898.0,33480.0,380.0,0.011222681630242174,2013
104,Spain,CHINA,BEIJING,33396.0,32128.0,761.0,0.02313843534312384,2013
105,Greece,UKRAINE,MARIUPOL,33286.0,33077.0,183.0,0.00550210463018641,2013
106,Germany,RUSSIAN FEDERATION,ST. PETERSBURG,32500.0,31486.0,1012.0,0.03114037786940735,2013
107,Germany,TURKEY,IZMIR,31855.0,30544.0,1295.0,0.04067338798329093,2013
108,Netherlands,TURKEY,ISTANBUL,31685.0,30306.0,1286.0,0.040706507976702964,2013
109,Spain,CHINA,SHANGHAI,31172.0,29338.0,829.0,0.027480359333046045,2013
110,France,SAUDI ARABIA,RIYADH,31142.0,30443.0,655.0,0.021062447745835745,2013
111,Austria,UKRAINE,KIEV,30633.0,30405.0,224.0,0.007313330503770936,2013
112,Netherlands,INDONESIA,JAKARTA,30581.0,29713.0,504.0,0.01667935268226495,2013
113,Lithuania,UKRAINE,KIEV,30495.0,29546.0,350.0,0.011707251806261707,2013
114,Italy,INDIA,NEW DELHI,30345.0,26245.0,4078.0,0.13448537413844278,2013
115,Belgium,INDIA,MUMBAI,30021.0,28803.0,952.0,0.03199462275247857,2013
116,Spain,MOROCCO,RABAT,29351.0,24651.0,3302.0,0.11812685579365363,2013
117,France,NIGERIA,LAGOS,29183.0,17783.0,11380.0,0.39022048486095395,2013
118,Spain,PERU,LIMA,29033.0,24613.0,2412.0,0.08925069380203515,2013
119,Spain,MOROCCO,CASABLANCA,28866.0,23368.0,3596.0,0.13336300252188102,2013
120,Switzerland,INDIA,NEW DELHI,28403.0,25753.0,2460.0,0.08719384680820898,2013
121,Italy,TURKEY,IZMIR,27504.0,27239.0,263.0,0.009562940877027125,2013
122,Netherlands,UKRAINE,KIEV,27063.0,26141.0,831.0,0.03080972860744476,2013
123,Norway,RUSSIAN FEDERATION,MOSCOW,27034.0,26397.0,637.0,0.023562920766442258,2013
124,Germany,UNITED KINGDOM,LONDON,26717.0,23696.0,2743.0,0.10374825069026816,2013
125,Norway,RUSSIAN FEDERATION,MURMANSK,26620.0,26149.0,471.0,0.017693463561232158,2013
126,Poland,UKRAINE,ODESSA,26608.0,26275.0,332.0,0.012477919344533394,2013
127,Germany,KOSOVO,PRISTINA,26463.0,219.0,4615.0,0.9546959040132396,2013
128,Germany,INDIA,NEW DELHI,26430.0,23656.0,2702.0,0.10251157143941118,2013
129,Italy,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,26428.0,21139.0,5146.0,0.19577705915921628,2013
130,Greece,TURKEY,IZMIR,26375.0,26165.0,204.0,0.007736357085972164,2013
131,Czech Republic,UKRAINE,DONETSK,26316.0,26079.0,237.0,0.00900592795257638,2013
132,Italy,THAILAND,BANGKOK,25687.0,25486.0,198.0,0.00770907958261953,2013
133,Germany,QATAR,DOHA,25507.0,22812.0,1413.0,0.058328173374613004,2013
134,Malta,RUSSIAN FEDERATION,MOSCOW,25437.0,25150.0,247.0,0.009725558136787809,2013
135,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,25389.0,24862.0,526.0,0.02071844966125729,2013
136,Italy,SOUTH AFRICA,JOHANNESBURG,24797.0,24601.0,132.0,0.005336999150931953,2013
137,Germany,EGYPT,CAIRO,24492.0,21647.0,2435.0,0.10111286438003488,2013
138,Greece,UKRAINE,ODESSA,24312.0,24203.0,109.0,0.004483382691674893,2013
139,France,INDIA,NEW DELHI,24104.0,20843.0,3257.0,0.13514522821576763,2013
140,Italy,SAUDI ARABIA,JEDDAH,24001.0,23270.0,336.0,0.0142336694060832,2013
141,France,SENEGAL,DAKAR,23998.0,17305.0,6659.0,0.2778751460524119,2013
142,Switzerland,KOSOVO,PRISTINA,23917.0,314.0,5924.0,0.9496633536389869,2013
143,France,BELARUS,MINSK,23642.0,23547.0,84.0,0.003554652786593881,2013
144,Italy,LEBANON,BEIRUT,23633.0,19961.0,3107.0,0.1346887463152419,2013
145,Italy,UNITED KINGDOM,LONDON,23474.0,23117.0,47.0,0.0020290105335865997,2013
146,Italy,UNITED ARAB EMIRATES,DUBAI,23425.0,22161.0,598.0,0.026275319653763347,2013
147,Switzerland,THAILAND,BANGKOK,23373.0,22510.0,856.0,0.03663442608918942,2013
148,Germany,UNITED ARAB EMIRATES,ABU DHABI,23084.0,21968.0,1085.0,0.047065457857979436,2013
149,France,RUSSIAN FEDERATION,ST. PETERSBURG,23030.0,22321.0,658.0,0.028634840506549457,2013
150,France,SOUTH AFRICA,JOHANNESBURG,22745.0,22515.0,220.0,0.009676709918627667,2013
151,Germany,KAZAKHSTAN,ASTANA,22356.0,21650.0,705.0,0.03153656900022366,2013
152,Netherlands,PHILIPPINES,MANILA,22289.0,21572.0,706.0,0.03169045695304785,2013
153,France,COTE D'IVOIRE,ABIDJAN,21970.0,17286.0,4661.0,0.21237526769034493,2013
154,Latvia,BELARUS,VITSYEBSK,21915.0,21761.0,147.0,0.00670987767025744,2013
155,Belgium,RUSSIAN FEDERATION,MOSCOW,21803.0,20085.0,1198.0,0.05628905699384485,2013
156,Italy,INDONESIA,JAKARTA,21465.0,21147.0,304.0,0.0141718334809566,2013
157,Lithuania,RUSSIAN FEDERATION,SOVETSK,21052.0,20953.0,74.0,0.0035192847291577495,2013
158,Slovenia,RUSSIAN FEDERATION,MOSCOW,20706.0,20524.0,177.0,0.008550311579150765,2013
159,Germany,INDIA,BANGALORE,20462.0,19135.0,1312.0,0.06416589230693989,2013
160,Netherlands,CHINA,BEIJING,20220.0,19724.0,477.0,0.02361269244096827,2013
161,Germany,SOUTH AFRICA,PRETORIA,20179.0,19450.0,721.0,0.0357443855039413,2013
162,Germany,INDONESIA,JAKARTA,20013.0,19283.0,726.0,0.03628367234744365,2013
163,Germany,KAZAKHSTAN,ALMATY,19974.0,19588.0,385.0,0.019276022630551243,2013
164,Austria,CHINA,BEIJING,19930.0,19413.0,516.0,0.02589191630287521,2013
165,Italy,ALGERIA,ALGIERS,19778.0,13161.0,6209.0,0.32054723799690243,2013
166,Spain,INDIA,MUMBAI,19715.0,18314.0,1029.0,0.053197539161453755,2013
167,Hungary,UKRAINE,BEREHOVE,19713.0,19365.0,348.0,0.01765332521686197,2013
168,Spain,MOROCCO,NADOR,19610.0,11582.0,6770.0,0.368897122929381,2013
169,Czech Republic,UKRAINE,LVOV,19129.0,18638.0,475.0,0.024852194841207556,2013
170,France,CHINA,WUHAN,19113.0,17712.0,1397.0,0.07310691297294468,2013
171,Slovakia,RUSSIAN FEDERATION,MOSCOW,18895.0,18875.0,17.0,0.0008998517891170866,2013
172,France,UNITED ARAB EMIRATES,DUBAI,18729.0,17774.0,939.0,0.05017901993266713,2013
173,Spain,SAUDI ARABIA,RIYADH,18435.0,14661.0,178.0,0.011995417480962329,2013
174,France,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,18431.0,15568.0,2836.0,0.15409693544881548,2013
175,Switzerland,UNITED ARAB EMIRATES,DUBAI,18221.0,17682.0,340.0,0.018865830651426035,2013
176,Spain,CHINA,GUANGZHOU (CANTON),18105.0,17631.0,197.0,0.011050033654924837,2013
177,Hungary,"MOLDOVA, REPUBLIC OF",CHISINAU,18089.0,17357.0,732.0,0.04046658190060257,2013
178,Lithuania,RUSSIAN FEDERATION,ST. PETERSBURG,18072.0,17451.0,65.0,0.0037108928979219,2013
179,France,UNITED ARAB EMIRATES,ABU DHABI,17982.0,17324.0,589.0,0.03288114776977614,2013
180,Sweden,CHINA,BEIJING,17886.0,15553.0,1491.0,0.08747946491433936,2013
181,Sweden,THAILAND,BANGKOK,17864.0,8277.0,2625.0,0.24078150798018713,2013
182,Belgium,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,17847.0,10819.0,6028.0,0.3578085119012287,2013
183,Germany,GEORGIA,TBILISSI,17625.0,15592.0,2024.0,0.11489554950045414,2013
184,France,QATAR,DOHA,17617.0,17488.0,119.0,0.006758675526779122,2013
185,Estonia,UKRAINE,KIEV,17576.0,15925.0,530.0,0.0322090549984807,2013
186,Lithuania,KAZAKHSTAN,ALMATY,17267.0,16628.0,375.0,0.022054931482679528,2013
187,France,COLOMBIA,BOGOTA,17232.0,15999.0,1214.0,0.07052808923488062,2013
188,Hungary,BELARUS,MINSK,17202.0,17062.0,140.0,0.008138588536216719,2013
189,Netherlands,CHINA,SHANGHAI,17080.0,16718.0,359.0,0.021022427826901682,2013
190,Netherlands,INDIA,MUMBAI,17054.0,16311.0,725.0,0.042556938248415124,2013
191,Spain,LEBANON,BEIRUT,16962.0,12648.0,1223.0,0.08816956239636652,2013
192,France,MOROCCO,MARRAKECH,16810.0,15139.0,1655.0,0.0985471001548172,2013
193,Finland,UKRAINE,KIEV,16803.0,16470.0,229.0,0.01371339601173723,2013
194,Latvia,RUSSIAN FEDERATION,ST. PETERSBURG,16775.0,16726.0,45.0,0.002683203148291694,2013
195,Greece,CHINA,BEIJING,16752.0,16085.0,667.0,0.03981614135625597,2013
196,Czech Republic,BELARUS,MINSK,16557.0,16177.0,380.0,0.022951017696442592,2013
197,Italy,KAZAKHSTAN,ASTANA,16405.0,16294.0,107.0,0.006523992439485397,2013
198,Spain,DOMINICAN REPUBLIC,SANTO DOMINGO,16400.0,12190.0,2181.0,0.15176396910444645,2013
199,Greece,TURKEY,EDIRNE,16394.0,16333.0,61.0,0.00372087349030133,2013
200,Netherlands,SURINAME,PARAMARIBO,16361.0,15494.0,865.0,0.05287609267070114,2013
201,Spain,UNITED KINGDOM,LONDON,16316.0,15156.0,369.0,0.023768115942028985,2013
202,Spain,KUWAIT,KUWAIT,16245.0,15617.0,95.0,0.006046334012219959,2013
203,Netherlands,TURKEY,ANKARA,15857.0,14560.0,1250.0,0.07906388361796332,2013
204,Spain,EGYPT,CAIRO,15422.0,12106.0,2174.0,0.1522408963585434,2013
205,Italy,PHILIPPINES,MANILA,15317.0,14006.0,1308.0,0.08541204126942667,2013
206,Greece,CHINA,SHANGHAI,15205.0,14785.0,420.0,0.027622492601118053,2013
207,Germany,AZERBAIJAN,BAKU,15055.0,14409.0,645.0,0.04284575528098844,2013
208,France,INDIA,MUMBAI,15029.0,14346.0,681.0,0.04531842683170294,2013
209,Germany,NIGERIA,LAGOS,14929.0,9202.0,5673.0,0.38137815126050423,2013
210,Germany,ARMENIA,YEREVAN,14900.0,12036.0,2857.0,0.1918350903108843,2013
211,Spain,MOROCCO,TETOUAN,14861.0,12332.0,1536.0,0.11075858090568215,2013
212,Denmark,RUSSIAN FEDERATION,MOSCOW,14759.0,14048.0,54.0,0.0038292440788540633,2013
213,Netherlands,INDIA,NEW DELHI,14730.0,13758.0,925.0,0.06299802492678608,2013
214,France,MOROCCO,AGADIR,14537.0,12580.0,1942.0,0.13372813662030023,2013
215,Austria,INDIA,NEW DELHI,14518.0,13691.0,792.0,0.05468480287233308,2013
216,Germany,CHINA,CHENGDU,14511.0,12885.0,1625.0,0.11199172984148863,2013
217,Spain,PHILIPPINES,MANILA,14495.0,13392.0,873.0,0.061198738170347,2013
218,France,MADAGASCAR,ANTANANARIVO,14411.0,11682.0,2714.0,0.1885245901639344,2013
219,France,MOROCCO,TANGER,14324.0,12329.0,1987.0,0.1387957530036323,2013
220,Norway,PHILIPPINES,MANILA,14147.0,12760.0,1387.0,0.09804198770057256,2013
221,Norway,CHINA,SHANGHAI,14016.0,13756.0,260.0,0.018550228310502282,2013
222,France,PHILIPPINES,MANILA,13974.0,12953.0,1005.0,0.07200171944404643,2013
223,Sweden,CHINA,SHANGHAI,13554.0,13150.0,87.0,0.006572486212888117,2013
224,Germany,PHILIPPINES,MANILA,13493.0,12658.0,835.0,0.06188393982064774,2013
225,Italy,GEORGIA,TBILISSI,13464.0,12185.0,1271.0,0.09445600475624256,2013
226,Hungary,RUSSIAN FEDERATION,YEKATERINBURG,13451.0,13437.0,14.0,0.001040814809307858,2013
227,Germany,MOROCCO,RABAT,13422.0,11417.0,1985.0,0.1481122220564095,2013
228,Italy,KOSOVO,PRISTINA,13413.0,295.0,2780.0,0.9040650406504065,2013
229,Poland,RUSSIAN FEDERATION,ST. PETERSBURG,13374.0,13332.0,42.0,0.0031404217137729925,2013
230,Switzerland,TURKEY,ISTANBUL,13169.0,11651.0,849.0,0.06792,2013
231,France,TURKEY,ANKARA,13150.0,11971.0,1165.0,0.08868757612667479,2013
232,Spain,KAZAKHSTAN,ASTANA,13136.0,13001.0,18.0,0.0013825946693294415,2013
233,Italy,NIGERIA,LAGOS,13123.0,9542.0,3346.0,0.2596213531967722,2013
234,Switzerland,UKRAINE,KIEV,13083.0,12861.0,213.0,0.016291877007801745,2013
235,Spain,INDONESIA,JAKARTA,13020.0,12834.0,33.0,0.0025647003963627886,2013
236,Spain,UNITED ARAB EMIRATES,ABU DHABI,12992.0,10939.0,967.0,0.08121955316647068,2013
237,France,GABON,LIBREVILLE,12886.0,11903.0,964.0,0.0749203388513251,2013
238,France,INDIA,BANGALORE,12798.0,12520.0,268.0,0.020957147325617768,2013
239,Greece,LEBANON,BEIRUT,12710.0,11595.0,741.0,0.06006809338521401,2013
240,France,GUINEA,CONAKRY,12653.0,7797.0,4827.0,0.3823669201520912,2013
241,Germany,TUNISIA,TUNIS,12538.0,10850.0,1259.0,0.10397225204393426,2013
242,France,KAZAKHSTAN,ALMATY,12536.0,12268.0,154.0,0.01239735952342618,2013
243,Sweden,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,12525.0,7170.0,3740.0,0.34280476626947753,2013
244,Spain,THAILAND,BANGKOK,12395.0,12130.0,113.0,0.009229763946745078,2013
245,Austria,KUWAIT,KUWAIT,12362.0,12234.0,61.0,0.004961366409109394,2013
246,Netherlands,MOROCCO,RABAT,12330.0,9633.0,2561.0,0.21002132196162046,2013
247,Spain,ECUADOR,QUITO,12303.0,10892.0,950.0,0.08022293531498058,2013
248,Sweden,INDIA,NEW DELHI,12232.0,11235.0,564.0,0.04780066107297229,2013
249,Sweden,RUSSIAN FEDERATION,ST. PETERSBURG,12147.0,11984.0,49.0,0.004072134962187318,2013
250,Germany,INDIA,CHENNAI,12092.0,11099.0,993.0,0.08212041018855441,2013
251,Czech Republic,TURKEY,ISTANBUL,11997.0,11696.0,297.0,0.024764445926790626,2013
252,Latvia,UKRAINE,KIEV,11995.0,11576.0,69.0,0.005925289823958781,2013
253,Austria,THAILAND,BANGKOK,11897.0,11793.0,103.0,0.008658372562205783,2013
254,France,MALI,BAMAKO,11817.0,7855.0,3740.0,0.32255282449331607,2013
255,Italy,"MOLDOVA, REPUBLIC OF",CHISINAU,11543.0,10991.0,545.0,0.04724341192787795,2013
256,Greece,INDIA,NEW DELHI,11473.0,10952.0,518.0,0.04516129032258064,2013
257,Spain,INDIA,NEW DELHI,11431.0,9770.0,1177.0,0.10751804147254956,2013
258,Netherlands,UNITED KINGDOM,LONDON,11389.0,10288.0,846.0,0.07598347404347044,2013
259,Austria,CHINA,SHANGHAI,11360.0,11307.0,52.0,0.00457786777005018,2013
260,Austria,TURKEY,ISTANBUL,11359.0,10946.0,403.0,0.035509736540664374,2013
261,Switzerland,UNITED KINGDOM,LONDON,11340.0,10960.0,149.0,0.013412548384192997,2013
262,Italy,TURKEY,ANKARA,11339.0,10923.0,385.0,0.03404669260700389,2013
263,Poland,KAZAKHSTAN,ALMATY,11276.0,10505.0,771.0,0.06837531039375665,2013
264,Italy,ARMENIA,YEREVAN,11200.0,10650.0,476.0,0.04278267122056444,2013
265,Italy,MOROCCO,CASABLANCA,11127.0,8748.0,2362.0,0.2126012601260126,2013
266,Italy,TUNISIA,TUNIS,11055.0,9419.0,1559.0,0.14201129531790854,2013
267,Italy,KUWAIT,KUWAIT,11032.0,10733.0,249.0,0.02267346567109816,2013
268,Germany,COLOMBIA,BOGOTA,11004.0,10537.0,466.0,0.042352085794783244,2013
269,Italy,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,10997.0,9707.0,362.0,0.03595193167146688,2013
270,Hungary,KAZAKHSTAN,ALMATY,10993.0,10693.0,300.0,0.027290093695988355,2013
271,France,AZERBAIJAN,BAKU,10962.0,10487.0,473.0,0.04315693430656934,2013
272,Spain,CUBA,HAVANA,10613.0,6772.0,2683.0,0.28376520359598095,2013
273,Belgium,CHINA,BEIJING,10550.0,9961.0,348.0,0.03375691143660879,2013
274,Germany,SAUDI ARABIA,JEDDAH,10548.0,10202.0,309.0,0.029397773760821998,2013
275,France,CAMEROON,YAONDE,10398.0,8074.0,2317.0,0.22298142623424116,2013
276,Netherlands,SOUTH AFRICA,PRETORIA,10392.0,10231.0,149.0,0.014354527938342966,2013
277,Italy,SOUTH AFRICA,CAPE TOWN,10380.0,10299.0,52.0,0.00502366921070428,2013
278,Italy,UNITED ARAB EMIRATES,ABU DHABI,10348.0,9400.0,672.0,0.06671961874503574,2013
279,France,BENIN,COTONOU,10314.0,8060.0,2234.0,0.21701962308140665,2013
280,Netherlands,GEORGIA,TBILISSI,10293.0,9032.0,1254.0,0.12191328018666148,2013
281,Czech Republic,KAZAKHSTAN,ASTANA,10202.0,9789.0,407.0,0.0399176147508827,2013
282,Denmark,CHINA,BEIJING,10057.0,9742.0,47.0,0.004801307590152211,2013
283,Netherlands,THAILAND,BANGKOK,10039.0,9800.0,238.0,0.023709902370990237,2013
284,Germany,MONGOLIA,ULAN BATOR,10028.0,9323.0,705.0,0.07030315117670523,2013
285,Germany,SOUTH AFRICA,CAPE TOWN,10008.0,9865.0,139.0,0.013894442223110755,2013
286,France,VIET NAM,HANOI,9985.0,8696.0,1224.0,0.12338709677419354,2013
