,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
95,Belgium,IRELAND,DUBLIN,839.0,736.0,6.0,0.008086253369272238,2017
96,Belgium,ISRAEL,JERUSALEM,621.0,386.0,158.0,0.29044117647058826,2017
97,Belgium,ISRAEL,TEL AVIV,136.0,90.0,25.0,0.21739130434782608,2017
98,Belgium,ITALY,ROME,4.0,3.0,0.0,0.0,2017
99,Belgium,JAMAICA,KINGSTON,942.0,777.0,55.0,0.06610576923076923,2017
100,Belgium,JAPAN,TOKYO,272.0,249.0,7.0,0.02734375,2017
101,Belgium,JORDAN,AMMAN,1502.0,1102.0,181.0,0.1410756040530008,2017
102,Belgium,KENYA,NAIROBI,1396.0,1190.0,126.0,0.09574468085106383,2017
103,Belgium,KUWAIT,KUWAIT,1949.0,1679.0,292.0,0.14814814814814814,2017
104,Belgium,LEBANON,BEIRUT,3589.0,2725.0,550.0,0.16793893129770993,2017
105,Belgium,MALAYSIA,KUALA LUMPUR,155.0,125.0,16.0,0.11347517730496454,2017
106,Belgium,MEXICO,MEXICO CITY,54.0,46.0,2.0,0.041666666666666664,2017
107,Belgium,MOROCCO,CASABLANCA,10046.0,5227.0,4174.0,0.4439953196468461,2017
108,Belgium,MOROCCO,RABAT,554.0,497.0,6.0,0.011928429423459244,2017
109,Belgium,NETHERLANDS,THE HAGUE,9.0,7.0,1.0,0.125,2017
110,Belgium,NIGERIA,ABUJA,3077.0,1424.0,1388.0,0.49359886201991465,2017
111,Belgium,PAKISTAN,ISLAMABAD,1921.0,989.0,770.0,0.43774872086412736,2017
112,Belgium,PANAMA,PANAMA CITY,10.0,4.0,0.0,0.0,2017
113,Belgium,PERU,LIMA,107.0,93.0,7.0,0.07,2017
114,Belgium,PHILIPPINES,MANILA,5652.0,5044.0,427.0,0.07804788886857979,2017
115,Belgium,POLAND,WARSAW,7.0,6.0,0.0,0.0,2017
116,Belgium,PORTUGAL,LISBON,3.0,2.0,1.0,0.3333333333333333,2017
117,Belgium,QATAR,DOHA,997.0,805.0,77.0,0.0873015873015873,2017
118,Belgium,ROMANIA,BUCHAREST,109.0,75.0,22.0,0.2268041237113402,2017
119,Belgium,RUSSIAN FEDERATION,MOSCOW,12851.0,12285.0,315.0,0.025,2017
120,Belgium,RWANDA,KIGALI,7326.0,5319.0,1512.0,0.22134387351778656,2017
121,Belgium,SAUDI ARABIA,RIYADH,1758.0,1508.0,80.0,0.05037783375314862,2017
122,Belgium,SENEGAL,DAKAR,3196.0,1543.0,1353.0,0.4671961325966851,2017
123,Belgium,SERBIA,BELGRADE,62.0,56.0,0.0,0.0,2017
124,Belgium,SINGAPORE,SINGAPORE,778.0,752.0,2.0,0.002652519893899204,2017
125,Belgium,SOUTH AFRICA,JOHANNESBURG,3474.0,3191.0,164.0,0.0488822652757079,2017
126,Belgium,SOUTH AFRICA,PRETORIA,1662.0,1568.0,26.0,0.01631116687578419,2017
127,Belgium,SOUTH KOREA,SEOUL,103.0,84.0,5.0,0.056179775280898875,2017
128,Belgium,SPAIN,MADRID,41.0,33.0,1.0,0.029411764705882353,2017
129,Belgium,SWITZERLAND,BERN,7.0,6.0,3.0,0.3333333333333333,2017
130,Belgium,TAIWAN,TAIPEI,42.0,39.0,0.0,0.0,2017
131,Belgium,TANZANIA,DAR ES SALAAM,810.0,746.0,22.0,0.028645833333333332,2017
132,Belgium,THAILAND,BANGKOK,5595.0,5109.0,403.0,0.07311320754716981,2017
133,Belgium,TUNISIA,TUNIS,3742.0,2470.0,1191.0,0.3253209505599563,2017
134,Belgium,TURKEY,ANKARA,4009.0,2526.0,1256.0,0.33209941829719725,2017
135,Belgium,TURKEY,ISTANBUL,5942.0,5495.0,415.0,0.07021996615905245,2017
136,Belgium,UGANDA,KAMPALA,870.0,736.0,108.0,0.12796208530805686,2017
137,Belgium,UKRAINE,KYIV,3646.0,3389.0,185.0,0.05176273083379966,2017
138,Belgium,UNITED ARAB EMIRATES,ABU DHABI,3428.0,2926.0,304.0,0.09411764705882353,2017
139,Belgium,UNITED KINGDOM,LONDON,6316.0,5477.0,430.0,0.07279498899610631,2017
140,Belgium,USA,"ATLANTA, GA",524.0,486.0,7.0,0.014198782961460446,2017
141,Belgium,USA,"LOS ANGELES, CA",990.0,971.0,5.0,0.005122950819672131,2017
142,Belgium,USA,"NEW YORK, NY",1548.0,1496.0,23.0,0.015141540487162607,2017
143,Belgium,USA,"WASHINGTON, DC",904.0,844.0,13.0,0.015169194865810968,2017
144,Belgium,VIETNAM,HANOI,2012.0,1704.0,170.0,0.09071504802561366,2017
145,Czech Republic,AFGHANISTAN,KABUL,41.0,33.0,5.0,0.13157894736842105,2017
146,Czech Republic,ALBANIA,TIRANA,13.0,8.0,4.0,0.3333333333333333,2017
147,Czech Republic,ALGERIA,ALGIERS,1352.0,777.0,574.0,0.42487046632124353,2017
148,Czech Republic,ARGENTINA,BUENOS AIRES,11.0,11.0,0.0,0.0,2017
149,Czech Republic,ARMENIA,YEREVAN,3746.0,3113.0,630.0,0.168314186481432,2017
150,Czech Republic,AUSTRALIA,SYDNEY,339.0,336.0,0.0,0.0,2017
151,Czech Republic,AUSTRIA,VIENNA,22.0,20.0,0.0,0.0,2017
152,Czech Republic,AZERBAIJAN,BAKU,5728.0,4953.0,775.0,0.13530027932960895,2017
153,Czech Republic,BELARUS,MINSK,9974.0,9969.0,4.0,0.0004010829238945152,2017
154,Czech Republic,BELGIUM,BRUSSELS,3.0,3.0,0.0,0.0,2017
155,Czech Republic,BOSNIA AND HERZEGOVINA,SARAJEVO,94.0,94.0,0.0,0.0,2017
156,Czech Republic,BRAZIL,BRASILIA,9.0,5.0,4.0,0.4444444444444444,2017
157,Czech Republic,BRAZIL,SAO PAULO,9.0,9.0,0.0,0.0,2017
158,Czech Republic,BULGARIA,SOFIA,148.0,145.0,1.0,0.00684931506849315,2017
159,Czech Republic,CANADA,OTTAWA,108.0,108.0,0.0,0.0,2017
160,Czech Republic,CANADA,TORONTO,356.0,356.0,0.0,0.0,2017
161,Czech Republic,CHILE,SANTIAGO DE CHILE,15.0,15.0,0.0,0.0,2017
162,Czech Republic,CHINA,BEIJING,53365.0,50579.0,2781.0,0.05211769115442279,2017
163,Czech Republic,CHINA,CHENGDU,16301.0,15755.0,536.0,0.03290160211159536,2017
164,Czech Republic,CHINA,SHANGHAI,36667.0,35374.0,1293.0,0.03526331578803829,2017
165,Czech Republic,COLOMBIA,BOGOTA,6.0,6.0,0.0,0.0,2017
166,Czech Republic,CROATIA,ZAGREB,191.0,191.0,0.0,0.0,2017
167,Czech Republic,CUBA,HAVANA,226.0,200.0,26.0,0.11504424778761062,2017
168,Czech Republic,EGYPT,CAIRO,2289.0,1837.0,452.0,0.19746614242027086,2017
169,Czech Republic,ETHIOPIA,ADDIS ABEBA,273.0,182.0,90.0,0.33088235294117646,2017
170,Czech Republic,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,1078.0,125.0,232.0,0.6498599439775911,2017
171,Czech Republic,GEORGIA,TBILISSI,1507.0,1070.0,434.0,0.28856382978723405,2017
172,Czech Republic,GERMANY,BERLIN,8.0,7.0,0.0,0.0,2017
173,Czech Republic,GHANA,ACCRA,726.0,300.0,424.0,0.585635359116022,2017
174,Czech Republic,HONG KONG S.A.R.,HONG KONG,448.0,443.0,5.0,0.011160714285714286,2017
175,Czech Republic,INDIA,NEW DELHI,23987.0,20779.0,3203.0,0.13355850220999083,2017
176,Czech Republic,INDONESIA,JAKARTA,1577.0,1575.0,2.0,0.0012682308180088776,2017
177,Czech Republic,IRAN,TEHERAN,3272.0,2544.0,714.0,0.21915285451197053,2017
178,Czech Republic,IRAQ,BAGHDAD,522.0,474.0,9.0,0.018633540372670808,2017
179,Czech Republic,IRAQ,ERBIL,3724.0,2930.0,789.0,0.21215380478623286,2017
180,Czech Republic,IRELAND,DUBLIN,395.0,395.0,0.0,0.0,2017
181,Czech Republic,ISRAEL,TEL AVIV,680.0,650.0,29.0,0.042709867452135494,2017
182,Czech Republic,JAPAN,TOKYO,332.0,321.0,11.0,0.03313253012048193,2017
183,Czech Republic,JORDAN,AMMAN,1682.0,1358.0,316.0,0.18876941457586618,2017
184,Czech Republic,KAZAKHSTAN,ASTANA,15015.0,14399.0,615.0,0.04096176901558545,2017
185,Czech Republic,KENYA,NAIROBI,45.0,37.0,8.0,0.17777777777777778,2017
186,Czech Republic,KUWAIT,KUWAIT,3332.0,3280.0,50.0,0.015015015015015015,2017
187,Czech Republic,LEBANON,BEIRUT,5031.0,4618.0,372.0,0.07454909819639279,2017
188,Czech Republic,MALAYSIA,KUALA LUMPUR,502.0,278.0,224.0,0.44621513944223107,2017
189,Czech Republic,MEXICO,MEXICO CITY,84.0,81.0,3.0,0.03571428571428571,2017
190,Czech Republic,MOLDOVA,CHISINAU,815.0,808.0,6.0,0.007371007371007371,2017
191,Czech Republic,MONGOLIA,ULAN BATOR,2140.0,1757.0,382.0,0.17858812529219262,2017
192,Czech Republic,MOROCCO,RABAT,630.0,508.0,122.0,0.19365079365079366,2017
193,Czech Republic,NIGERIA,ABUJA,738.0,445.0,290.0,0.3945578231292517,2017
194,Czech Republic,NORTH KOREA,PYONGYANG,3.0,3.0,0.0,0.0,2017
195,Czech Republic,PAKISTAN,ISLAMABAD,744.0,399.0,345.0,0.4637096774193548,2017
196,Czech Republic,PERU,LIMA,20.0,18.0,2.0,0.1,2017
197,Czech Republic,PHILIPPINES,MANILA,1920.0,1790.0,130.0,0.06770833333333333,2017
198,Czech Republic,POLAND,WARSAW,6.0,6.0,0.0,0.0,2017
199,Czech Republic,ROMANIA,BUCHAREST,589.0,584.0,5.0,0.008488964346349746,2017
200,Czech Republic,RUSSIAN FEDERATION,MOSCOW,239113.0,237569.0,1535.0,0.006419800588865096,2017
201,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,13288.0,13275.0,13.0,0.0009783263094521374,2017
202,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,26241.0,26135.0,105.0,0.0040015243902439025,2017
203,Czech Republic,SAUDI ARABIA,RIYADH,10135.0,9485.0,601.0,0.059587547094983144,2017
204,Czech Republic,SERBIA,BELGRADE,659.0,654.0,5.0,0.007587253414264037,2017
205,Czech Republic,SLOVAKIA,BRATISLAVA,161.0,160.0,0.0,0.0,2017
206,Czech Republic,SOUTH AFRICA,PRETORIA,3700.0,3608.0,91.0,0.024601243579345768,2017
207,Czech Republic,SOUTH KOREA,SEOUL,100.0,96.0,2.0,0.02040816326530612,2017
208,Czech Republic,SPAIN,MADRID,8.0,8.0,0.0,0.0,2017
209,Czech Republic,SWEDEN,STOCKHOLM,4.0,4.0,0.0,0.0,2017
210,Czech Republic,SYRIA,DAMASCUS,126.0,109.0,1.0,0.00909090909090909,2017
211,Czech Republic,TAIWAN,TAIPEI,45.0,45.0,0.0,0.0,2017
212,Czech Republic,THAILAND,BANGKOK,10251.0,10124.0,127.0,0.012389035216076481,2017
213,Czech Republic,TUNISIA,TUNIS,639.0,493.0,146.0,0.22848200312989045,2017
214,Czech Republic,TURKEY,ANKARA,10454.0,10034.0,420.0,0.040176009183087814,2017
215,Czech Republic,TURKEY,ISTANBUL,12350.0,11539.0,804.0,0.06513813497528964,2017
216,Czech Republic,UKRAINE,KYIV,27392.0,24864.0,2525.0,0.09219029537405528,2017
217,Czech Republic,UKRAINE,LVIV,46605.0,43997.0,2608.0,0.055959660980581485,2017
218,Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,10997.0,8692.0,2264.0,0.20664476086162833,2017
219,Czech Republic,UNITED KINGDOM,LONDON,2437.0,2356.0,17.0,0.007163927517909819,2017
220,Czech Republic,USA,"CHICAGO, IL",264.0,264.0,0.0,0.0,2017
221,Czech Republic,USA,"LOS ANGELES, CA",358.0,357.0,1.0,0.002793296089385475,2017
222,Czech Republic,USA,"NEW YORK, NY",677.0,675.0,0.0,0.0,2017
223,Czech Republic,USA,"WASHINGTON, DC",412.0,403.0,1.0,0.0024752475247524753,2017
224,Czech Republic,UZBEKISTAN,TASHKENT,2888.0,2557.0,321.0,0.11153578874218208,2017
225,Czech Republic,VIETNAM,HANOI,1113.0,661.0,452.0,0.40610961365678344,2017
226,Denmark,AFGHANISTAN,KABUL,47.0,41.0,3.0,0.06818181818181818,2017
227,Denmark,AUSTRALIA,SYDNEY,511.0,507.0,2.0,0.003929273084479371,2017
228,Denmark,AUSTRIA,VIENNA,11.0,11.0,0.0,0.0,2017
229,Denmark,BANGLADESH,DHAKA,1265.0,1100.0,140.0,0.11290322580645161,2017
230,Denmark,BELGIUM,BRUSSELS,2.0,2.0,0.0,0.0,2017
231,Denmark,BOLIVIA,LA PAZ,107.0,101.0,6.0,0.056074766355140186,2017
232,Denmark,BULGARIA,SOFIA,49.0,40.0,7.0,0.14893617021276595,2017
233,Denmark,BURKINA FASO,OUAGADOUGOU,250.0,204.0,39.0,0.16049382716049382,2017
234,Denmark,CANADA,OTTAWA,2191.0,2038.0,41.0,0.019721019721019722,2017
235,Denmark,CHINA,BEIJING,12264.0,11821.0,421.0,0.03438980558732233,2017
236,Denmark,CHINA,GUANGZHOU (CANTON),11047.0,10771.0,257.0,0.023304316285817916,2017
237,Denmark,CHINA,SHANGHAI,14532.0,14750.0,192.0,0.012849685450408245,2017
238,Denmark,DENMARK,COPENHAGEN,568.0,544.0,1.0,0.001834862385321101,2017
239,Denmark,EGYPT,CAIRO,1530.0,1275.0,175.0,0.1206896551724138,2017
240,Denmark,ETHIOPIA,ADDIS ABEBA,299.0,233.0,59.0,0.20205479452054795,2017
241,Denmark,FINLAND,HELSINKI,11.0,9.0,1.0,0.1,2017
242,Denmark,FRANCE,PARIS,20.0,20.0,0.0,0.0,2017
243,Denmark,GERMANY,BERLIN,15.0,14.0,0.0,0.0,2017
244,Denmark,GERMANY,FLENSBURG,29.0,28.0,0.0,0.0,2017
245,Denmark,GHANA,ACCRA,2952.0,1357.0,1276.0,0.4846183061146981,2017
246,Denmark,GREECE,ATHENS,5.0,3.0,0.0,0.0,2017
247,Denmark,HUNGARY,BUDAPEST,4.0,3.0,0.0,0.0,2017
248,Denmark,ICELAND,REYKJAVIK,87.0,87.0,0.0,0.0,2017
249,Denmark,INDIA,NEW DELHI,18723.0,17921.0,588.0,0.03176832892106543,2017
250,Denmark,INDONESIA,JAKARTA,4170.0,4118.0,39.0,0.009381765696415684,2017
251,Denmark,IRAN,TEHERAN,3109.0,2402.0,695.0,0.2244107200516629,2017
252,Denmark,IRELAND,DUBLIN,740.0,700.0,14.0,0.0196078431372549,2017
253,Denmark,ISRAEL,TEL AVIV,258.0,208.0,43.0,0.17131474103585656,2017
254,Denmark,ITALY,ROME,7.0,7.0,0.0,0.0,2017
255,Denmark,JAPAN,TOKYO,239.0,235.0,0.0,0.0,2017
256,Denmark,KENYA,NAIROBI,1384.0,1221.0,137.0,0.10088365243004419,2017
257,Denmark,LATVIA,RIGA,8.0,8.0,0.0,0.0,2017
258,Denmark,LEBANON,BEIRUT,1514.0,1018.0,457.0,0.30983050847457627,2017
259,Denmark,MALAYSIA,KUALA LUMPUR,391.0,323.0,64.0,0.165374677002584,2017
260,Denmark,MALI,BAMAKO,422.0,309.0,106.0,0.25542168674698795,2017
261,Denmark,MEXICO,MEXICO CITY,54.0,53.0,0.0,0.0,2017
262,Denmark,MOROCCO,RABAT,1745.0,1501.0,234.0,0.13487031700288185,2017
263,Denmark,NEPAL,KATHMANDU,1722.0,1502.0,169.0,0.10113704368641532,2017
264,Denmark,NETHERLANDS,THE HAGUE,8.0,7.0,0.0,0.0,2017
265,Denmark,NIGERIA,ABUJA,1364.0,675.0,654.0,0.49209932279909707,2017
266,Denmark,NORWAY,OSLO,25.0,24.0,0.0,0.0,2017
267,Denmark,PAKISTAN,ISLAMABAD,2072.0,1173.0,869.0,0.42556317335945154,2017
268,Denmark,PHILIPPINES,MANILA,6543.0,5988.0,544.0,0.08328230251071647,2017
269,Denmark,POLAND,WARSAW,5.0,3.0,0.0,0.0,2017
270,Denmark,PORTUGAL,LISBON,10.0,10.0,0.0,0.0,2017
271,Denmark,ROMANIA,BUCHAREST,27.0,24.0,2.0,0.07692307692307693,2017
272,Denmark,RUSSIAN FEDERATION,MOSCOW,8722.0,8509.0,135.0,0.015617769551133734,2017
273,Denmark,SAUDI ARABIA,RIYADH,1126.0,965.0,105.0,0.09813084112149532,2017
274,Denmark,SERBIA,BELGRADE,30.0,26.0,1.0,0.037037037037037035,2017
275,Denmark,SINGAPORE,SINGAPORE,3284.0,3287.0,11.0,0.0033353547604608852,2017
276,Denmark,SOUTH AFRICA,PRETORIA,3787.0,3710.0,49.0,0.01303538175046555,2017
277,Denmark,SPAIN,MADRID,6.0,6.0,0.0,0.0,2017
278,Denmark,SWEDEN,STOCKHOLM,10.0,7.0,2.0,0.2222222222222222,2017
279,Denmark,TAIWAN,TAIPEI,52.0,52.0,0.0,0.0,2017
280,Denmark,THAILAND,BANGKOK,14340.0,13460.0,558.0,0.03980596376087887,2017
281,Denmark,TURKEY,ANKARA,4114.0,3379.0,739.0,0.17945604662457504,2017
282,Denmark,TURKEY,ISTANBUL,4252.0,3981.0,194.0,0.04646706586826347,2017
283,Denmark,UKRAINE,KYIV,3779.0,3735.0,78.0,0.020456333595594022,2017
284,Denmark,UNITED ARAB EMIRATES,DUBAI,2770.0,2591.0,129.0,0.04742647058823529,2017
285,Denmark,UNITED KINGDOM,LONDON,6521.0,6464.0,26.0,0.004006163328197226,2017
286,Denmark,USA,"NEW YORK, NY",4862.0,4674.0,8.0,0.0017086715079026058,2017
287,Denmark,VIETNAM,HANOI,2476.0,2118.0,315.0,0.12946979038224415,2017
288,Estonia,AUSTRALIA,CANBERRA,21.0,21.0,0.0,0.0,2017
289,Estonia,BELARUS,MINSK,14313.0,14217.0,62.0,0.0043420407591568035,2017
290,Estonia,CANADA,OTTAWA,29.0,28.0,0.0,0.0,2017
291,Estonia,CHINA,BEIJING,1990.0,1923.0,62.0,0.031234256926952142,2017
292,Estonia,EGYPT,CAIRO,221.0,158.0,60.0,0.27522935779816515,2017
293,Estonia,FRANCE,PARIS,5.0,5.0,0.0,0.0,2017
294,Estonia,GEORGIA,TBILISSI,802.0,505.0,297.0,0.37032418952618457,2017
295,Estonia,INDIA,NEW DELHI,1316.0,889.0,419.0,0.32033639143730885,2017
296,Estonia,IRELAND,DUBLIN,77.0,64.0,12.0,0.15789473684210525,2017
297,Estonia,ISRAEL,TEL AVIV,14.0,12.0,0.0,0.0,2017
298,Estonia,JAPAN,TOKYO,24.0,23.0,0.0,0.0,2017
299,Estonia,KAZAKHSTAN,ASTANA,1426.0,1406.0,18.0,0.012640449438202247,2017
300,Estonia,RUSSIAN FEDERATION,MOSCOW,38371.0,38063.0,263.0,0.006862182330532798,2017
301,Estonia,RUSSIAN FEDERATION,PSKOV,12639.0,12601.0,28.0,0.0022171193285295747,2017
302,Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,59807.0,59472.0,252.0,0.004219409282700422,2017
