,schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
147,Czech Republic,ARMENIA,YEREVAN,475.0,398.0,76.0,0.16033755274261605,2021
148,Czech Republic,AUSTRALIA,SYDNEY,6.0,6.0,0.0,0.0,2021
149,Czech Republic,AUSTRIA,VIENNA,3.0,3.0,0.0,0.0,2021
150,Czech Republic,AZERBAIJAN,BAKU,123.0,117.0,4.0,0.03305785123966942,2021
151,Czech Republic,BELARUS,MINSK,3571.0,3558.0,13.0,0.0036404368524222907,2021
152,Czech Republic,BOSNIA AND HERZEGOVINA,SARAJEVO,17.0,17.0,0.0,0.0,2021
153,Czech Republic,BULGARIA,SOFIA,99.0,91.0,8.0,0.08080808080808081,2021
154,Czech Republic,CANADA,OTTAWA,20.0,20.0,0.0,0.0,2021
155,Czech Republic,CANADA,TORONTO,48.0,46.0,0.0,0.0,2021
156,Czech Republic,CHILE,SANTIAGO DE CHILE,4.0,3.0,1.0,0.25,2021
157,Czech Republic,CHINA,BEIJING,140.0,140.0,0.0,0.0,2021
158,Czech Republic,CHINA,CHENGDU,6.0,6.0,0.0,0.0,2021
159,Czech Republic,CHINA,SHANGHAI,127.0,117.0,10.0,0.07874015748031496,2021
160,Czech Republic,CROATIA,ZAGREB,1.0,1.0,0.0,0.0,2021
161,Czech Republic,CUBA,HAVANA,29.0,26.0,3.0,0.10344827586206896,2021
162,Czech Republic,EGYPT,CAIRO,313.0,221.0,81.0,0.2682119205298013,2021
163,Czech Republic,ETHIOPIA,ADDIS ABEBA,99.0,81.0,6.0,0.06896551724137931,2021
164,Czech Republic,GEORGIA,TBILISSI,36.0,27.0,9.0,0.25,2021
165,Czech Republic,GERMANY,BERLIN,1.0,1.0,0.0,0.0,2021
166,Czech Republic,GHANA,ACCRA,60.0,47.0,13.0,0.21666666666666667,2021
167,Czech Republic,HONG KONG S.A.R.,HONG KONG,8.0,7.0,1.0,0.125,2021
168,Czech Republic,INDIA,NEW DELHI,273.0,165.0,107.0,0.39338235294117646,2021
169,Czech Republic,INDONESIA,JAKARTA,105.0,99.0,3.0,0.029411764705882353,2021
170,Czech Republic,IRAN,TEHERAN,45.0,40.0,5.0,0.1111111111111111,2021
171,Czech Republic,IRAQ,BAGHDAD,149.0,137.0,0.0,0.0,2021
172,Czech Republic,IRAQ,ERBIL,58.0,43.0,15.0,0.25862068965517243,2021
173,Czech Republic,IRELAND,DUBLIN,61.0,60.0,1.0,0.01639344262295082,2021
174,Czech Republic,ISRAEL,TEL AVIV,77.0,72.0,5.0,0.06493506493506493,2021
175,Czech Republic,JAPAN,TOKYO,29.0,29.0,0.0,0.0,2021
176,Czech Republic,JORDAN,AMMAN,821.0,462.0,355.0,0.43451652386780903,2021
177,Czech Republic,KAZAKHSTAN,NUR-SULTAN,330.0,288.0,42.0,0.12727272727272726,2021
178,Czech Republic,KENYA,NAIROBI,77.0,73.0,4.0,0.05194805194805195,2021
179,Czech Republic,KUWAIT,KUWAIT,874.0,743.0,130.0,0.14891179839633448,2021
180,Czech Republic,LEBANON,BEIRUT,408.0,317.0,83.0,0.2075,2021
181,Czech Republic,MALAYSIA,KUALA LUMPUR,5.0,5.0,0.0,0.0,2021
182,Czech Republic,MEXICO,MEXICO CITY,3.0,2.0,0.0,0.0,2021
183,Czech Republic,MOLDOVA,CHISINAU,553.0,546.0,7.0,0.012658227848101266,2021
184,Czech Republic,MONGOLIA,ULAN BATOR,209.0,200.0,9.0,0.0430622009569378,2021
185,Czech Republic,MOROCCO,RABAT,40.0,28.0,11.0,0.28205128205128205,2021
186,Czech Republic,NIGERIA,ABUJA,181.0,117.0,51.0,0.30357142857142855,2021
187,Czech Republic,NORTH MACEDONIA,SKOPJE,353.0,17.0,69.0,0.8023255813953488,2021
188,Czech Republic,PAKISTAN,ISLAMABAD,115.0,75.0,22.0,0.2268041237113402,2021
189,Czech Republic,PERU,LIMA,7.0,7.0,0.0,0.0,2021
190,Czech Republic,PHILIPPINES,MANILA,80.0,78.0,1.0,0.012658227848101266,2021
191,Czech Republic,ROMANIA,BUCHAREST,24.0,20.0,4.0,0.16666666666666666,2021
192,Czech Republic,RUSSIAN FEDERATION,MOSCOW,1146.0,1010.0,130.0,0.11403508771929824,2021
193,Czech Republic,RUSSIAN FEDERATION,ST. PETERSBURG,170.0,157.0,13.0,0.07647058823529412,2021
194,Czech Republic,RUSSIAN FEDERATION,YEKATERINBURG,100.0,85.0,15.0,0.15,2021
195,Czech Republic,SAUDI ARABIA,RIYADH,2550.0,2304.0,241.0,0.09469548133595285,2021
196,Czech Republic,SENEGAL,DAKAR,51.0,37.0,13.0,0.26,2021
197,Czech Republic,SERBIA,BELGRADE,145.0,144.0,1.0,0.006896551724137931,2021
198,Czech Republic,SLOVAKIA,BRATISLAVA,5.0,1.0,2.0,0.6666666666666666,2021
199,Czech Republic,SOUTH AFRICA,PRETORIA,154.0,154.0,0.0,0.0,2021
200,Czech Republic,SOUTH KOREA,SEOUL,10.0,10.0,0.0,0.0,2021
201,Czech Republic,SYRIA,DAMASCUS,71.0,26.0,1.0,0.037037037037037035,2021
202,Czech Republic,TAIWAN,TAIPEI,5.0,3.0,2.0,0.4,2021
203,Czech Republic,THAILAND,BANGKOK,98.0,93.0,5.0,0.05102040816326531,2021
204,Czech Republic,TUNISIA,TUNIS,185.0,56.0,114.0,0.6705882352941176,2021
205,Czech Republic,TURKEY,ANKARA,639.0,494.0,142.0,0.22327044025157233,2021
206,Czech Republic,TURKEY,ISTANBUL,1238.0,1042.0,193.0,0.1562753036437247,2021
207,Czech Republic,UKRAINE,KYIV,101805.0,98955.0,2805.0,0.027564858490566037,2021
208,Czech Republic,UKRAINE,LVIV,86607.0,84984.0,1622.0,0.01872849456157772,2021
209,Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,1443.0,1062.0,378.0,0.2625,2021
210,Czech Republic,UNITED KINGDOM,LONDON,417.0,397.0,11.0,0.02696078431372549,2021
211,Czech Republic,USA,"CHICAGO, IL",62.0,57.0,2.0,0.03389830508474576,2021
212,Czech Republic,USA,"LOS ANGELES, CA",65.0,63.0,1.0,0.015625,2021
213,Czech Republic,USA,"NEW YORK, NY",98.0,93.0,5.0,0.05102040816326531,2021
214,Czech Republic,USA,"WASHINGTON, DC",67.0,66.0,0.0,0.0,2021
215,Czech Republic,UZBEKISTAN,TASHKENT,127.0,98.0,29.0,0.2283464566929134,2021
216,Czech Republic,VIETNAM,HANOI,54.0,45.0,9.0,0.16666666666666666,2021
217,Czech Republic,ZAMBIA,LUSAKA,7.0,7.0,0.0,0.0,2021
218,Denmark,AFGHANISTAN,KABUL,12.0,3.0,0.0,0.0,2021
219,Denmark,AUSTRIA,VIENNA,4.0,3.0,0.0,0.0,2021
220,Denmark,BANGLADESH,DHAKA,143.0,103.0,16.0,0.13445378151260504,2021
221,Denmark,BELGIUM,BRUSSELS,10.0,6.0,0.0,0.0,2021
222,Denmark,BURKINA FASO,OUAGADOUGOU,42.0,32.0,6.0,0.15789473684210525,2021
223,Denmark,CHINA,BEIJING,45.0,45.0,0.0,0.0,2021
224,Denmark,CHINA,GUANGZHOU (CANTON),808.0,668.0,104.0,0.13471502590673576,2021
225,Denmark,CHINA,SHANGHAI,10.0,9.0,1.0,0.1,2021
226,Denmark,DENMARK,COPENHAGEN,824.0,679.0,9.0,0.01308139534883721,2021
227,Denmark,EGYPT,CAIRO,612.0,453.0,96.0,0.17486338797814208,2021
228,Denmark,FINLAND,HELSINKI,11.0,10.0,0.0,0.0,2021
229,Denmark,FRANCE,PARIS,8.0,6.0,0.0,0.0,2021
230,Denmark,GERMANY,BERLIN,6.0,5.0,0.0,0.0,2021
231,Denmark,GERMANY,FLENSBURG,14.0,12.0,0.0,0.0,2021
232,Denmark,GHANA,ACCRA,706.0,375.0,247.0,0.3971061093247588,2021
233,Denmark,GREECE,ATHENS,4.0,2.0,1.0,0.3333333333333333,2021
234,Denmark,ICELAND,REYKJAVIK,3.0,3.0,0.0,0.0,2021
235,Denmark,INDIA,NEW DELHI,2586.0,2047.0,382.0,0.15726636475916014,2021
236,Denmark,INDONESIA,JAKARTA,400.0,350.0,42.0,0.10714285714285714,2021
237,Denmark,IRAN,TEHERAN,875.0,659.0,147.0,0.18238213399503722,2021
238,Denmark,ITALY,ROME,3.0,1.0,1.0,0.5,2021
239,Denmark,KENYA,NAIROBI,1259.0,786.0,355.0,0.31113058720420683,2021
240,Denmark,LATVIA,RIGA,6.0,6.0,0.0,0.0,2021
241,Denmark,LEBANON,BEIRUT,762.0,375.0,281.0,0.42835365853658536,2021
242,Denmark,MALI,BAMAKO,114.0,35.0,71.0,0.6698113207547169,2021
243,Denmark,MEXICO,MEXICO CITY,51.0,43.0,5.0,0.10416666666666667,2021
244,Denmark,NETHERLANDS,THE HAGUE,2.0,1.0,0.0,0.0,2021
245,Denmark,NIGERIA,ABUJA,722.0,169.0,531.0,0.7585714285714286,2021
246,Denmark,NORWAY,OSLO,7.0,7.0,0.0,0.0,2021
247,Denmark,PAKISTAN,ISLAMABAD,1484.0,404.0,919.0,0.6946334089191232,2021
248,Denmark,PHILIPPINES,MANILA,2654.0,2410.0,192.0,0.07378939277478862,2021
249,Denmark,POLAND,WARSAW,11.0,0.0,1.0,1.0,2021
250,Denmark,PORTUGAL,LISBON,8.0,7.0,0.0,0.0,2021
251,Denmark,RUSSIAN FEDERATION,MOSCOW,2027.0,1897.0,52.0,0.02668034889687019,2021
252,Denmark,SAUDI ARABIA,RIYADH,329.0,270.0,29.0,0.09698996655518395,2021
253,Denmark,SINGAPORE,SINGAPORE,387.0,369.0,6.0,0.016,2021
254,Denmark,SOUTH AFRICA,PRETORIA,1.0,1.0,0.0,0.0,2021
255,Denmark,SPAIN,MADRID,9.0,9.0,0.0,0.0,2021
256,Denmark,SWEDEN,STOCKHOLM,24.0,20.0,4.0,0.16666666666666666,2021
257,Denmark,THAILAND,BANGKOK,1710.0,1168.0,425.0,0.2667922159447583,2021
258,Denmark,TURKEY,ANKARA,2995.0,2047.0,694.0,0.2531922655964976,2021
259,Denmark,UKRAINE,KYIV,3.0,0.0,0.0,,2021
260,Denmark,UNITED ARAB EMIRATES,DUBAI,1880.0,1285.0,444.0,0.25679583574320414,2021
261,Denmark,UNITED KINGDOM,LONDON,2051.0,1765.0,116.0,0.06166932482721956,2021
262,Denmark,USA,"NEW YORK, NY",847.0,720.0,35.0,0.046357615894039736,2021
263,Estonia,AUSTRALIA,CANBERRA,4.0,2.0,2.0,0.5,2021
264,Estonia,BELARUS,MINSK,4885.0,4821.0,52.0,0.010671044531089679,2021
265,Estonia,CANADA,OTTAWA,13.0,13.0,0.0,0.0,2021
266,Estonia,CHINA,BEIJING,6.0,5.0,0.0,0.0,2021
267,Estonia,EGYPT,CAIRO,72.0,62.0,10.0,0.1388888888888889,2021
268,Estonia,GEORGIA,TBILISSI,200.0,192.0,8.0,0.04,2021
269,Estonia,INDIA,NEW DELHI,181.0,160.0,21.0,0.11602209944751381,2021
270,Estonia,IRELAND,DUBLIN,39.0,34.0,4.0,0.10526315789473684,2021
271,Estonia,ISRAEL,TEL AVIV,5.0,4.0,1.0,0.2,2021
272,Estonia,JAPAN,TOKYO,2.0,2.0,0.0,0.0,2021
273,Estonia,KAZAKHSTAN,NUR-SULTAN,412.0,373.0,24.0,0.060453400503778336,2021
274,Estonia,RUSSIAN FEDERATION,MOSCOW,8220.0,7697.0,505.0,0.06157034869544014,2021
275,Estonia,RUSSIAN FEDERATION,PSKOV,1118.0,1105.0,6.0,0.0054005400540054005,2021
276,Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,23268.0,22854.0,402.0,0.017285861713106296,2021
277,Estonia,TURKEY,ANKARA,1859.0,752.0,1102.0,0.5943905070118662,2021
278,Estonia,UKRAINE,KYIV,127.0,74.0,52.0,0.4126984126984127,2021
279,Estonia,UNITED KINGDOM,LONDON,180.0,167.0,10.0,0.05649717514124294,2021
280,Estonia,USA,"NEW YORK, NY",51.0,40.0,11.0,0.21568627450980393,2021
281,Estonia,USA,"SAN FRANCISCO, CA",15.0,15.0,0.0,0.0,2021
282,Finland,ALGERIA,ALGIERS,73.0,20.0,40.0,0.6666666666666666,2021
283,Finland,ARGENTINA,BUENOS AIRES,1.0,0.0,0.0,,2021
284,Finland,AUSTRALIA,CANBERRA,5.0,5.0,0.0,0.0,2021
285,Finland,BULGARIA,SOFIA,60.0,48.0,3.0,0.058823529411764705,2021
286,Finland,CHILE,SANTIAGO DE CHILE,2.0,1.0,1.0,0.5,2021
287,Finland,CHINA,BEIJING,250.0,207.0,6.0,0.028169014084507043,2021
288,Finland,CHINA,SHANGHAI,288.0,273.0,10.0,0.0353356890459364,2021
289,Finland,CYPRUS,NICOSIA,61.0,46.0,15.0,0.2459016393442623,2021
290,Finland,EGYPT,CAIRO,418.0,263.0,60.0,0.18575851393188855,2021
291,Finland,ETHIOPIA,ADDIS ABEBA,80.0,55.0,10.0,0.15384615384615385,2021
292,Finland,GERMANY,BERLIN,5.0,1.0,0.0,0.0,2021
293,Finland,HONG KONG S.A.R.,HONG KONG,53.0,29.0,18.0,0.3829787234042553,2021
294,Finland,INDIA,NEW DELHI,376.0,265.0,66.0,0.19939577039274925,2021
295,Finland,INDONESIA,JAKARTA,590.0,498.0,48.0,0.08791208791208792,2021
296,Finland,IRAN,TEHERAN,393.0,210.0,104.0,0.33121019108280253,2021
297,Finland,IRELAND,DUBLIN,90.0,84.0,2.0,0.023255813953488372,2021
298,Finland,ISRAEL,TEL AVIV,49.0,27.0,12.0,0.3076923076923077,2021
299,Finland,JAPAN,TOKYO,12.0,10.0,1.0,0.09090909090909091,2021
300,Finland,KENYA,NAIROBI,291.0,169.0,77.0,0.3130081300813008,2021
301,Finland,KOSOVO,PRISTINA,1561.0,6.0,176.0,0.967032967032967,2021
302,Finland,LITHUANIA,VILNIUS,1.0,0.0,0.0,,2021
303,Finland,MALAYSIA,KUALA LUMPUR,23.0,15.0,6.0,0.2857142857142857,2021
304,Finland,MEXICO,MEXICO CITY,4.0,3.0,1.0,0.25,2021
305,Finland,MOROCCO,RABAT,267.0,74.0,166.0,0.6916666666666667,2021
306,Finland,MOZAMBIQUE,MAPUTO,10.0,6.0,4.0,0.4,2021
307,Finland,NAMIBIA,WINDHOEK,80.0,65.0,4.0,0.057971014492753624,2021
308,Finland,NEPAL,KATHMANDU,214.0,143.0,45.0,0.2393617021276596,2021
309,Finland,NIGERIA,ABUJA,393.0,113.0,240.0,0.6798866855524079,2021
310,Finland,PERU,LIMA,3.0,1.0,2.0,0.6666666666666666,2021
